m/z,R00X136Y045,R00X162Y047,R00X167Y047,R00X158Y048,R00X257Y048,R00X130Y049,R00X159Y049,R00X128Y050,R00X146Y050,R00X094Y051,R00X099Y051,R00X158Y051,R00X160Y051,R00X174Y051,R00X190Y051,R00X209Y051,R00X123Y052,R00X131Y052,R00X162Y052,R00X171Y052,R00X198Y052,R00X121Y053,R00X123Y053,R00X157Y053,R00X158Y053,R00X167Y054,R00X090Y055,R00X166Y055,R00X191Y055,R00X303Y055,R00X191Y056,R00X294Y057,R00X163Y058,R00X170Y058,R00X149Y059,R00X169Y059,R00X299Y059,R00X132Y060,R00X167Y060,R00X184Y060,R00X241Y060,R00X161Y061,R00X210Y061,R00X087Y062,R00X102Y062,R00X139Y062,R00X149Y062,R00X154Y062,R00X158Y062,R00X221Y062,R00X251Y062,R00X295Y062,R00X138Y063,R00X164Y063,R00X239Y063,R00X155Y064,R00X154Y065,R00X155Y065,R00X175Y065,R00X218Y065,R00X087Y066,R00X194Y066,R00X259Y066,R00X141Y067,R00X145Y067,R00X173Y067,R00X145Y068,R00X151Y068,R00X232Y068,R00X145Y069,R00X202Y069,R00X300Y069,R00X077Y070,R00X106Y070,R00X145Y070,R00X171Y070,R00X239Y070,R00X154Y071,R00X136Y072,R00X167Y072,R00X176Y072,R00X103Y073,R00X127Y073,R00X143Y073,R00X154Y073,R00X169Y073,R00X156Y074,R00X168Y074,R00X096Y075,R00X098Y076,R00X101Y076,R00X156Y076,R00X161Y076,R00X236Y076,R00X155Y077,R00X237Y077,R00X135Y078,R00X165Y078,R00X169Y078,R00X189Y078,R00X113Y079,R00X129Y079,R00X157Y079,R00X158Y079,R00X159Y079,R00X164Y079,R00X190Y079,R00X265Y079,R00X141Y080,R00X156Y080,R00X164Y080,R00X233Y080,R00X234Y080,R00X236Y080,R00X245Y080,R00X298Y080,R00X163Y081,R00X165Y081,R00X173Y081,R00X174Y081,R00X236Y081,R00X141Y082,R00X156Y082,R00X226Y082,R00X240Y082,R00X151Y083,R00X163Y083,R00X265Y083,R00X175Y084,R00X235Y087,R00X243Y087,R00X270Y089,R00X234Y090
1292.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368992.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299513.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187239.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292.34,514065.0,1546501.5,362323.96875,0.0,0.0,0.0,0.0,429974.40625,0.0,783996.0625,0.0,0.0,717828.125,0.0,1961886.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160368.75,3011215.25,733561.625,0.0,0.0,0.0,0.0,304218.3125,1055584.0,0.0,795704.0625,0.0,0.0,774439.3125,0.0,1247765.75,359738.5,292628.53125,863093.8125,0.0,1023531.5625,0.0,0.0,315727.8125,0.0,11087135.375,387026.78125,0.0,0.0,0.0,0.0,331889.78125,0.0,0.0,0.0,1821642.0,539394.0,0.0,1219592.6875,581918.5,602446.9375,0.0,532715.9375,1157830.375,1148240.25,357459.0625,0.0,0.0,559664.3125,0.0,797871.375,0.0,519289.875,0.0,695389.6875,487199.40625,0.0,1521028.5625,345594.96875,0.0,0.0,1110560.0,0.0,498532.375,531705.5625,0.0,644204.4375,945242.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911262.625,0.0,1163392.5,0.0,0.0,515415.53125,347831.3125,0.0,2551070.25,742873.4375,0.0,498690.53125,0.0,1333865.625,0.0,1211567.875,0.0,1090520.59375,338241.125,433667.84375,1123883.0,468904.0,0.0,0.0,0.0,0.0,636643.1875,0.0,444969.375,0.0,0.0,673860.625,0.0,0.0,1104010.875,0.0
1292.37,0.0,0.0,513214.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484020.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992527.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486614.625,0.0,860874.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439167.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292.62,1154098.28125,1343259.875,1375996.8125,0.0,426125.40625,628618.0625,0.0,697578.875,0.0,0.0,669674.1875,1511426.875,1748821.875,515675.4375,1913356.125,515555.875,1710956.8125,0.0,1679516.53125,0.0,1274918.5625,865828.375,2182501.875,0.0,0.0,1004068.4375,966225.625,1129465.46875,0.0,792846.1875,471134.03125,921680.6875,1196858.5,0.0,0.0,0.0,0.0,1831315.75,0.0,0.0,954700.75,354346.90625,1942085.3125,408065.0625,0.0,0.0,559148.625,1105823.25,0.0,0.0,695811.8125,1041049.4375,0.0,0.0,676133.4375,0.0,0.0,2504422.75,658661.9375,1129055.625,0.0,1138769.875,4076591.875,368681.53125,1572197.8125,1562746.5625,1564461.8125,423914.15625,558146.6875,0.0,0.0,0.0,1484013.8125,3614651.25,2798524.0625,0.0,0.0,444686.3125,824253.8125,632199.375,0.0,4601298.625,0.0,1939071.5,1330726.0,0.0,1251775.53125,689383.3125,2892784.5,2810317.125,3457669.375,984758.3125,0.0,0.0,0.0,1089879.875,1552724.75,0.0,3329294.0,0.0,437720.25,0.0,816778.75,957163.625,0.0,1114587.25,0.0,0.0,474198.1875,383277.9375,949774.5625,877341.3125,1137797.875,0.0,0.0,834690.65625,0.0,718032.5625,466827.90625,793600.8125,0.0,0.0,796224.25,0.0,0.0,340647.09375,0.0,0.0,1478080.375,762331.375,577769.8125,1872842.375,1031211.0
1292.82,759496.125,0.0,374728.5,625846.3125,0.0,973289.0,0.0,537202.4375,0.0,0.0,0.0,0.0,3727784.375,2438989.8125,0.0,1853371.0625,1315499.1875,877566.3125,667087.1875,499435.40625,0.0,939221.1875,873521.9375,1059567.625,1943415.0,422482.1875,2161257.0625,619894.75,0.0,0.0,522156.125,361264.125,0.0,1467720.34375,0.0,0.0,0.0,2287906.625,0.0,0.0,1177447.75,525875.0,2389941.0,416502.0625,0.0,337883.90625,0.0,0.0,474805.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2055228.5625,0.0,444276.625,0.0,0.0,3082704.0,453413.96875,3370029.6875,1247285.0625,1570036.25,0.0,0.0,0.0,0.0,592841.0,675423.9375,3130393.25,2011058.5625,574176.25,0.0,2051408.34375,0.0,3843046.125,0.0,3929191.5,545668.25,0.0,429806.84375,731002.625,1362673.6875,1235801.5625,1113353.75,2012861.1875,2574128.25,2226411.3125,1086034.375,0.0,0.0,0.0,811770.6875,0.0,1518215.25,843062.5625,1089702.9375,0.0,662553.0,0.0,0.0,2033393.625,686068.125,0.0,1079877.625,315706.875,904824.1875,361252.09375,0.0,621500.1875,419870.96875,0.0,0.0,0.0,619217.4375,2068604.0625,0.0,799697.0,1317620.0625,1006827.0625,0.0,0.0,1009095.25,0.0,662791.625,0.0,593793.4375,569635.5625,977477.8125
1292.87,0.0,576422.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554373.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422306.78125,444429.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381945.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401633.3125,0.0,525185.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637995.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292.92,0.0,0.0,0.0,379989.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434498.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686410.0625,359175.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853703.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586426.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326947.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279385.8125,0.0,0.0,0.0,0.0,0.0,349738.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584933.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475344.78125,716702.625,0.0,0.0,0.0,0.0,932087.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368700.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515968.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.13,461493.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585314.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330578.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456097.78125,0.0
1293.29,0.0,1426897.0625,0.0,744775.875,504822.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014302.75,0.0,1738330.875,384167.625,0.0,0.0,0.0,0.0,0.0,802019.4375,0.0,2853752.0,875859.8125,0.0,0.0,0.0,0.0,355489.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945547.9375,0.0,1079798.5,0.0,443917.34375,0.0,0.0,2483405.9375,0.0,359108.15625,0.0,0.0,0.0,0.0,0.0,0.0,415910.03125,2689807.375,687817.0625,0.0,0.0,803060.8125,0.0,0.0,0.0,1104659.625,774058.5625,0.0,0.0,0.0,0.0,0.0,960178.5,0.0,0.0,0.0,560897.1875,635607.0,0.0,0.0,574764.875,814427.125,0.0,0.0,435009.4375,709554.6875,0.0,0.0,1336993.65625,656456.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076010.375,0.0,1960502.625,0.0,0.0,0.0,0.0,0.0,2704723.5,560716.6875,0.0,442338.6875,0.0,1088139.5,0.0,773144.75,0.0,0.0,367031.71875,0.0,522739.28125,0.0,686946.375,0.0,0.0,0.0,445765.40625,367177.59375,0.0,0.0,332684.5625,978574.0,0.0,542537.3125,0.0,0.0
1293.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648604.125,0.0,0.0,0.0,0.0,0.0,607513.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328256.84375,0.0,0.0,0.0,0.0,0.0,0.0,546529.0,4380236.0,342443.75,386872.0625,445403.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514688.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683380.875,0.0,0.0,342017.21875,0.0,0.0,0.0,0.0,585482.625,0.0,0.0,0.0,677145.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656773.9375,0.0,0.0,0.0,0.0,0.0,357570.09375,359127.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435467.0,0.0,0.0,0.0,838728.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443871.9375
1293.62,0.0,1297875.375,0.0,379632.59375,375330.1875,0.0,1367326.9375,621653.125,770538.875,0.0,596004.0,766428.8125,1819655.3125,1624196.75,2192426.0625,802197.625,689629.625,0.0,1150254.5625,0.0,704351.75,2364705.0,768101.1875,0.0,1115114.125,1841148.625,706972.0625,490047.0625,0.0,0.0,805534.375,0.0,0.0,1649128.3125,0.0,0.0,0.0,1888292.125,0.0,761592.90625,2164706.1875,1022322.90625,2319774.125,1656713.28125,1330856.75,0.0,303711.5,1838215.625,852348.8125,550240.6875,745646.875,630945.625,0.0,0.0,0.0,0.0,754566.75,1435657.875,853690.9375,1739502.3125,0.0,852749.0625,1269186.875,0.0,3560832.5,2234247.6875,1886646.3125,727264.9375,0.0,0.0,0.0,792887.0625,3103153.8125,3249780.5,3380442.125,761987.3125,0.0,1164760.125,386079.75,2256834.6875,397685.84375,3898899.75,0.0,677516.9375,1046931.625,0.0,459691.25,0.0,1522420.25,2127790.75,0.0,2541949.3125,1230078.3125,532984.4375,1310559.5,867396.625,0.0,0.0,1947935.8125,1100393.75,506513.4375,1772676.3125,695027.5,507361.4375,0.0,0.0,0.0,309914.15625,710945.75,299192.25,0.0,0.0,1009885.375,551384.0625,0.0,0.0,392891.375,1390728.0625,473486.46875,3126708.375,0.0,0.0,2667928.1875,0.0,307423.96875,439474.1875,1187346.5,0.0,643206.375,920695.25,1038609.96875,1576044.0625,0.0
1293.85,729312.4375,2559695.875,1538492.0625,522647.40625,0.0,629881.5,1415547.375,0.0,0.0,0.0,733189.25,674923.875,3425326.625,668659.5,836071.0625,443919.875,773054.5,468238.71875,580412.3125,0.0,670485.6875,877274.375,985265.8125,0.0,0.0,912130.40625,2391561.5,0.0,1116768.9375,0.0,1733250.5625,503614.875,0.0,0.0,0.0,0.0,0.0,1938313.125,769083.4375,0.0,1094482.375,0.0,2824777.6875,484007.71875,1311114.5625,0.0,0.0,0.0,1933972.03125,372332.625,442007.78125,474034.40625,0.0,0.0,851818.6875,0.0,1013173.28125,1598901.1875,0.0,932335.625,615922.6875,551691.75,1285979.375,0.0,1510505.625,0.0,2293792.5,440103.59375,0.0,0.0,0.0,1443777.25,716461.25,1032606.5625,1913268.125,1438360.59375,0.0,626519.25,0.0,959768.375,1200676.8125,1214550.5,316894.3125,1621606.5,547906.4375,699063.1875,339159.6875,2324217.46875,697897.25,3118792.125,3193758.0,1203314.125,474440.8125,451721.78125,1144015.625,0.0,0.0,0.0,1952046.9375,0.0,0.0,0.0,2884398.75,958072.96875,343284.3125,1052111.125,0.0,809656.6875,978902.15625,0.0,805001.0,692307.0625,0.0,351886.0,558454.125,0.0,349048.03125,0.0,961535.96875,1836585.875,0.0,923953.6875,2156311.125,426837.5,0.0,347858.1875,911640.375,0.0,0.0,0.0,667026.5,712560.5625,0.0
1293.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541353.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380116.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481632.90625,0.0
1293.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474567.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412051.28125,0.0,0.0,482052.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547698.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330070.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457984.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325579.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448877.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407676.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
