m/z,R00X093Y045,R00X091Y049,R00X221Y050,R00X277Y050,R00X177Y052,R00X187Y052,R00X269Y052,R00X153Y054,R00X174Y054,R00X180Y054,R00X213Y054,R00X288Y054,R00X087Y055,R00X089Y055,R00X131Y055,R00X198Y055,R00X152Y056,R00X285Y056,R00X288Y056,R00X291Y056,R00X271Y057,R00X297Y057,R00X222Y058,R00X235Y058,R00X193Y060,R00X221Y060,R00X238Y062,R00X298Y062,R00X286Y063,R00X134Y064,R00X266Y064,R00X158Y065,R00X275Y066,R00X159Y068,R00X219Y069,R00X118Y070,R00X140Y070,R00X068Y071,R00X281Y071,R00X139Y073,R00X239Y073,R00X240Y073,R00X279Y073,R00X204Y074,R00X260Y074,R00X254Y076,R00X255Y076,R00X264Y076,R00X266Y077,R00X104Y078,R00X256Y078,R00X135Y079,R00X216Y084,R00X209Y085,R00X263Y089
1283.43,0.0,0.0,0.0,0.0,889464.5625,0.0,0.0,4703338.75,0.0,0.0,0.0,0.0,434288.25,0.0,0.0,0.0,675581.8125,0.0,0.0,0.0,0.0,1031675.375,0.0,774023.5625,0.0,0.0,0.0,0.0,0.0,348957.15625,0.0,418860.53125,0.0,831610.3125,0.0,0.0,297729.875,0.0,550824.9375,0.0,685299.125,0.0,0.0,1392260.125,389622.5625,0.0,374808.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380601.625
1283.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652780.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639391.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.59,0.0,0.0,557845.625,659101.0,649810.75,355058.8125,0.0,8235971.0,558595.25,0.0,3460833.9375,0.0,459403.1875,1132177.875,0.0,537204.8125,0.0,606541.8125,360872.90625,395839.0625,378868.9375,857009.0,364625.28125,0.0,1448024.28125,0.0,0.0,0.0,0.0,0.0,0.0,432528.8125,0.0,374689.8125,431677.5625,2050037.0,328532.90625,565178.625,1573900.75,0.0,2038751.0625,0.0,0.0,837848.75,0.0,561922.5625,0.0,0.0,0.0,1209759.75,0.0,0.0,0.0,976854.78125,0.0
1283.62,0.0,0.0,0.0,722611.0625,969896.625,0.0,0.0,0.0,0.0,0.0,1518175.25,0.0,0.0,531383.375,0.0,0.0,0.0,635967.5625,0.0,0.0,457419.34375,0.0,0.0,757906.8125,0.0,0.0,0.0,357456.75,0.0,0.0,0.0,0.0,0.0,0.0,364145.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084011.875,0.0,0.0,0.0,0.0,0.0,1081710.375,0.0,0.0,0.0
1283.78,675117.125,0.0,0.0,1026975.375,557675.25,344859.15625,711194.6875,0.0,611553.6875,0.0,0.0,0.0,310096.96875,0.0,0.0,392677.59375,0.0,570896.75,0.0,0.0,0.0,0.0,0.0,0.0,1199128.0625,0.0,709877.40625,404343.1875,0.0,1301095.78125,293711.09375,791858.5,617911.0,529622.0625,0.0,0.0,984067.34375,0.0,0.0,0.0,829682.875,0.0,0.0,0.0,0.0,785530.0,392769.84375,0.0,0.0,550324.875,0.0,1121937.4375,324831.78125,0.0,0.0
1283.85,0.0,0.0,0.0,502069.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643675.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415535.09375,0.0,0.0,0.0,974753.8125,0.0,0.0,0.0,0.0,963730.6875,0.0,0.0,0.0,0.0,454864.125,0.0,0.0,0.0,464749.625,0.0,0.0,0.0,0.0,0.0
1283.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288557.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456754.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644910.9375,0.0,0.0,0.0,327733.3125,0.0,0.0,0.0,0.0,0.0,335583.78125,380444.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328077.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284.01,491806.71875,281598.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644594.25,535920.0,0.0,0.0,562709.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367516.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243440.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322662.78125,0.0,0.0,0.0,0.0,0.0,468402.59375
1284.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294227.6875,0.0,0.0,0.0,627609.9375,0.0,344404.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3941848.75,0.0,0.0,0.0,0.0
1284.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421906.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366022.875,0.0,0.0,0.0,0.0,594563.625,0.0,0.0,0.0
1284.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485511.40625,0.0
1284.18,0.0,0.0,0.0,446271.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320190.96875,0.0,0.0,0.0,0.0,0.0,584167.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642017.8125,0.0,0.0,0.0,0.0,722251.8125,0.0,0.0,0.0,0.0,0.0,0.0,1283520.375,0.0,0.0,5569796.0,0.0,0.0,0.0,0.0
1284.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058876.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567083.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255255.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525356.75,0.0,0.0,0.0,0.0,499415.53125,0.0,0.0,0.0,0.0,0.0,2234937.0,0.0,472522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890803.5,697421.875,0.0,0.0,0.0
1284.32,0.0,0.0,0.0,549783.6875,0.0,0.0,0.0,0.0,0.0,0.0,925899.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060812.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2925489.0,0.0
1284.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546322.6875,0.0,0.0,0.0,0.0,0.0
1284.37,0.0,0.0,0.0,0.0,0.0,331868.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312339.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284.4,0.0,277814.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904477.75,0.0,0.0,0.0,0.0,0.0,0.0,762936.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844242.3125,0.0,0.0,0.0,0.0,0.0,0.0,410580.90625,0.0,0.0,0.0,0.0,0.0,878556.6875,0.0,0.0,0.0,0.0,0.0,1179418.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284.62,0.0,0.0,1060745.0,892857.875,1185272.375,696095.6875,1293745.0,7513593.5,333443.65625,1430049.625,8850757.125,539474.5625,872617.875,866831.4375,1082259.25,541492.9375,578262.0,1667873.1875,771935.25,0.0,1216765.78125,656308.6875,0.0,1208277.59375,1640499.0,0.0,0.0,0.0,1354174.25,284270.4375,0.0,1232070.0625,0.0,0.0,922623.09375,1607915.75,968311.03125,2411403.0625,1540133.8125,4021859.25,3385222.0,603566.25,0.0,2267313.25,0.0,1225300.5625,478327.15625,2043500.125,371053.4375,868874.625,0.0,0.0,781373.8125,478758.125,726514.375
1284.68,0.0,0.0,0.0,0.0,0.0,539598.25,0.0,0.0,582292.4375,0.0,1538884.375,0.0,438777.59375,0.0,0.0,439907.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724955.1875,0.0,0.0,0.0,0.0,963258.40625,320165.6875,0.0,0.0,0.0,324089.46875,0.0,680285.78125,0.0,0.0,0.0,611751.1875,0.0,0.0,0.0,0.0,636083.0625,0.0,0.0,535117.1875,0.0,0.0,0.0,0.0,610374.1875,515241.28125
1284.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518623.875,0.0,0.0,0.0,0.0,0.0,487782.03125,0.0,0.0,0.0,0.0,0.0,0.0,330028.65625,0.0,0.0,0.0,392757.4375,0.0,0.0,357539.34375,0.0,704419.59375,499971.9375,0.0,0.0,0.0,0.0,0.0,763542.75,0.0,432923.40625,440939.90625,0.0,0.0,0.0,0.0,778386.8125,0.0,0.0,0.0
1284.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489644.3125,0.0,0.0
1284.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390658.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727476.3125,0.0,0.0,0.0,0.0,440937.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335105.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817738.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284.89,0.0,0.0,0.0,0.0,0.0,313024.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285.01,690308.875,0.0,1933344.875,480954.40625,0.0,0.0,1308551.75,2320579.75,616506.0625,1330523.625,0.0,664185.125,414384.40625,1312667.5,1345487.125,0.0,0.0,977741.8125,0.0,653965.8125,366686.25,1268407.0,0.0,0.0,0.0,0.0,0.0,0.0,1550164.375,0.0,363473.53125,0.0,0.0,525331.4375,0.0,1056767.0,0.0,0.0,1169010.75,7389425.5,0.0,355322.0,935154.5625,1576996.0,0.0,574353.3125,467494.65625,2443431.25,0.0,0.0,3357599.0,0.0,0.0,0.0,565440.125
1285.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394753.75,0.0,0.0,0.0,0.0,0.0
1285.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423064.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4819450.0,0.0,0.0,0.0,0.0
1285.14,0.0,0.0,0.0,0.0,0.0,313269.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274283.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285.28,0.0,0.0,0.0,0.0,0.0,281789.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376589.25,0.0,0.0,0.0,0.0,842961.625,426912.125,0.0,1193850.28125,0.0,0.0,0.0,0.0,0.0,298257.28125,0.0,0.0,448502.84375,382963.6875,1005177.5,388825.4375,0.0,816022.125,0.0,0.0,356865.5625,0.0,1050775.875,345649.90625,366994.40625,344243.5625,2732946.25,415270.90625,0.0,9659608.5,0.0,542605.0625,406610.21875,0.0
1285.35,0.0,0.0,0.0,678574.5,0.0,0.0,0.0,0.0,0.0,0.0,1708360.75,464274.28125,0.0,0.0,0.0,0.0,1113883.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793429.125,0.0,0.0,402750.375,0.0,0.0,0.0,0.0,0.0,0.0,568368.1875,712301.4375,0.0,0.0,0.0,0.0,671484.0625,0.0,0.0,0.0,0.0,428990.46875,606637.3125,839432.75,0.0,506712.59375,0.0,608587.625,0.0,694731.4375,0.0
1285.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789284.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285.38,0.0,0.0,0.0,0.0,0.0,330679.375,0.0,0.0,0.0,0.0,0.0,399294.6875,0.0,0.0,694273.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285.47,0.0,348326.625,0.0,0.0,731299.0625,0.0,0.0,8891342.5,0.0,0.0,1621185.125,0.0,0.0,0.0,0.0,0.0,760398.0,0.0,0.0,0.0,0.0,829982.9375,692451.84375,881075.1875,0.0,0.0,0.0,449191.4375,0.0,0.0,0.0,507060.53125,0.0,0.0,0.0,1001074.8125,0.0,491035.46875,0.0,0.0,713074.75,280509.40625,0.0,0.0,0.0,462995.4375,0.0,0.0,0.0,938619.21875,0.0,0.0,0.0,543596.4375,1173935.0625
1285.61,0.0,0.0,1434416.375,709180.5,0.0,0.0,0.0,0.0,649143.4375,1670270.4375,4349828.25,899124.8125,0.0,1163560.625,1345337.25,1191433.40625,0.0,2140985.125,1353142.875,333797.21875,0.0,2101871.25,0.0,1980824.125,2336224.5,0.0,0.0,409016.78125,1480190.5,0.0,680197.09375,1577625.3125,927966.0,401743.875,433747.0,1579695.5,0.0,823403.625,2810092.4375,4113524.5,2167845.625,466443.375,591691.0625,0.0,0.0,1375180.3125,1041799.03125,1919089.0,288095.625,1023413.375,0.0,1195619.5,635841.125,0.0,473139.8125
1285.73,0.0,0.0,0.0,529398.1875,687517.5625,467929.40625,0.0,0.0,486066.46875,0.0,1690595.375,0.0,0.0,751942.5,623370.75,0.0,0.0,0.0,0.0,424057.0625,352127.25,672041.6875,0.0,577758.375,0.0,0.0,0.0,0.0,0.0,608398.6875,299985.375,0.0,0.0,0.0,0.0,776162.4375,731894.625,784266.5625,0.0,0.0,0.0,283505.59375,0.0,0.0,0.0,0.0,454195.03125,0.0,0.0,442197.875,0.0,0.0,1334569.3125,614631.1875,0.0
1285.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445322.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285.79,0.0,0.0,0.0,0.0,0.0,483913.0,0.0,0.0,773529.0625,0.0,0.0,0.0,0.0,0.0,569412.4375,0.0,725713.75,0.0,0.0,0.0,0.0,0.0,0.0,581106.375,462444.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565783.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402849.875
1285.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446028.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412174.90625,0.0
1285.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362633.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633761.5625,0.0,510041.03125,0.0,0.0,0.0,0.0,0.0,0.0,327108.09375,0.0,0.0,0.0,0.0,510358.84375,0.0,0.0,0.0,0.0,0.0
1285.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399511.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626353.3125,0.0,0.0,0.0,0.0,357445.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286.03,0.0,0.0,1028825.0,495311.15625,0.0,367085.65625,946220.3125,0.0,0.0,0.0,0.0,525858.9375,0.0,0.0,670515.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633280.25,0.0,0.0,935867.9375,452161.6875,0.0,0.0,4097085.5,0.0,0.0,0.0,1064495.0,0.0,0.0,0.0,2167495.5,341732.78125,431032.0,4877111.5,0.0,0.0,0.0,0.0
1286.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399503.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213338.25,0.0,0.0,5193712.0,0.0,0.0,0.0,0.0
1286.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477459.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371228.09375,0.0,735118.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306780.25,0.0,654722.125,6337642.0,0.0,0.0,0.0,0.0
1286.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293993.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301080.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534577.75,0.0,1199195.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458271.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429119.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286.33,0.0,0.0,0.0,525245.9375,0.0,0.0,0.0,0.0,0.0,0.0,1260148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529967.4375,0.0,0.0,0.0,0.0,0.0,478791.5625,648683.9375,0.0,0.0,0.0,944590.6875,318151.53125,0.0,0.0,0.0,887353.25,0.0,332191.9375,0.0,0.0,421028.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642539.875,0.0
1286.37,539035.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253739.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426222.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783190.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003670.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2382419.5,0.0,0.0,1998063.375,381494.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086153.375,509968.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219084.0,801562.875,0.0,0.0,0.0,0.0,0.0,0.0,553419.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406140.0625,0.0
