,pixel_x,pixel_y,color
R00X251Y073,124,791,255
R00X252Y073,124,796,0
R00X253Y073,124,801,0
R00X254Y073,124,805,0
R00X255Y073,124,810,0
R00X256Y073,124,815,0
R00X257Y073,124,819,0
R00X258Y073,124,824,0
R00X259Y073,124,829,0
R00X260Y073,124,833,255
R00X261Y073,124,838,255
R00X262Y073,124,843,255
R00X263Y073,124,847,255
R00X264Y073,124,852,255
R00X265Y073,124,857,0
R00X266Y073,124,861,255
R00X267Y073,124,866,0
R00X268Y073,124,871,0
R00X269Y073,124,875,0
R00X270Y073,124,880,0
R00X271Y073,124,885,0
R00X272Y073,124,889,0
R00X273Y073,124,894,0
R00X274Y073,124,898,0
R00X275Y073,124,903,0
R00X276Y073,124,908,0
R00X277Y073,124,912,0
R00X278Y073,124,917,0
R00X279Y073,124,922,0
R00X280Y073,124,926,255
R00X281Y073,124,931,255
R00X282Y073,124,936,255
R00X283Y073,124,940,255
R00X284Y073,124,945,255
R00X285Y073,124,950,255
R00X286Y073,124,954,0
R00X287Y073,124,959,0
R00X288Y073,124,964,0
R00X289Y073,124,968,0
R00X290Y073,124,973,0
R00X291Y073,124,978,0
R00X292Y073,124,982,0
R00X293Y073,124,987,0
R00X294Y073,124,992,0
R00X295Y073,124,996,0
R00X296Y073,124,1001,0
R00X297Y073,124,1006,0
R00X298Y073,124,1010,0
R00X299Y073,124,1015,0
R00X300Y073,124,1020,0
R00X301Y073,124,1024,0
R00X302Y073,124,1029,0
R00X303Y073,124,1034,0
R00X304Y073,124,1038,0
R00X305Y073,124,1043,0
R00X306Y073,124,1048,0
R00X307Y073,124,1052,0
R00X308Y073,124,1057,0
R00X075Y074,120,-28,255
R00X076Y074,120,-23,255
R00X077Y074,120,-19,255
R00X078Y074,120,-14,255
R00X079Y074,120,-9,255
R00X080Y074,120,-5,255
R00X081Y074,120,0,255
R00X082Y074,120,4,255
R00X083Y074,120,8,255
R00X084Y074,120,13,255
R00X085Y074,120,18,255
R00X086Y074,120,22,255
R00X087Y074,120,27,255
R00X088Y074,120,32,0
R00X089Y074,120,36,0
R00X090Y074,120,41,0
R00X091Y074,120,46,0
R00X092Y074,120,50,0
R00X093Y074,120,55,0
R00X094Y074,120,60,255
R00X095Y074,120,64,255
R00X096Y074,120,69,255
R00X097Y074,120,74,255
R00X098Y074,120,78,255
R00X099Y074,120,83,255
R00X100Y074,120,88,255
R00X101Y074,120,92,255
R00X102Y074,120,97,0
R00X103Y074,120,102,0
R00X104Y074,120,106,0
R00X105Y074,120,111,0
R00X106Y074,120,116,0
R00X107Y074,120,120,0
R00X108Y074,120,125,0
R00X109Y074,120,130,0
R00X110Y074,120,134,0
R00X111Y074,120,139,0
R00X112Y074,120,144,0
R00X113Y074,120,148,0
R00X114Y074,120,153,0
R00X115Y074,120,157,0
R00X116Y074,120,162,0
R00X117Y074,120,167,0
R00X118Y074,120,171,255
R00X119Y074,120,176,0
R00X120Y074,120,181,0
R00X121Y074,120,185,0
R00X122Y074,120,190,0
R00X123Y074,120,195,255
R00X124Y074,120,199,255
R00X125Y074,120,204,255
R00X126Y074,120,209,0
R00X127Y074,120,213,0
R00X128Y074,120,218,0
R00X129Y074,120,223,0
R00X130Y074,120,227,0
R00X131Y074,120,232,0
R00X132Y074,120,237,0
R00X133Y074,120,241,0
R00X134Y074,120,246,0
R00X135Y074,120,251,0
R00X136Y074,120,255,0
R00X137Y074,120,260,0
R00X138Y074,120,265,0
R00X139Y074,120,269,0
R00X140Y074,120,274,0
R00X141Y074,120,279,0
R00X142Y074,120,283,0
R00X143Y074,120,288,0
R00X144Y074,120,293,0
R00X145Y074,120,297,0
R00X146Y074,120,302,0
R00X147Y074,120,307,0
R00X148Y074,120,311,0
R00X149Y074,120,316,0
R00X150Y074,120,321,0
R00X151Y074,120,325,0
R00X152Y074,120,330,0
R00X153Y074,120,335,0
R00X154Y074,120,339,0
R00X155Y074,120,344,0
R00X156Y074,120,349,0
R00X157Y074,120,353,0
R00X158Y074,120,358,0
R00X159Y074,120,363,255
R00X160Y074,120,367,255
R00X161Y074,120,372,255
R00X162Y074,120,377,255
R00X163Y074,120,381,255
R00X164Y074,120,386,255
R00X165Y074,120,391,255
R00X166Y074,120,395,255
R00X167Y074,120,400,255
R00X168Y074,120,404,0
R00X169Y074,120,409,0
R00X170Y074,120,414,0
R00X171Y074,120,418,0
R00X172Y074,120,423,0
R00X173Y074,120,428,0
R00X174Y074,120,432,0
R00X175Y074,120,437,0
R00X176Y074,120,442,0
R00X177Y074,120,446,0
R00X178Y074,120,451,0
R00X179Y074,120,456,255
R00X180Y074,120,460,0
R00X181Y074,120,465,0
R00X182Y074,120,470,0
R00X183Y074,120,474,255
R00X184Y074,120,479,0
R00X185Y074,120,484,255
R00X186Y074,120,488,255
R00X187Y074,120,493,0
R00X188Y074,120,498,0
R00X189Y074,120,502,255
R00X190Y074,120,507,255
R00X191Y074,120,512,255
R00X192Y074,120,516,0
R00X193Y074,120,521,0
R00X194Y074,120,526,0
R00X195Y074,120,530,0
R00X196Y074,120,535,0
R00X197Y074,120,540,0
R00X198Y074,120,544,0
R00X199Y074,120,549,0
R00X200Y074,120,554,0
R00X201Y074,120,558,0
R00X202Y074,120,563,0
R00X203Y074,120,568,0
R00X204Y074,120,572,0
R00X205Y074,120,577,0
R00X206Y074,120,582,0
R00X207Y074,120,586,0
R00X208Y074,120,591,0
R00X209Y074,120,596,255
R00X210Y074,120,600,0
R00X211Y074,120,605,0
R00X212Y074,120,610,0
R00X213Y074,120,614,0
R00X214Y074,120,619,255
R00X215Y074,120,624,255
R00X216Y074,120,628,0
R00X217Y074,120,633,0
R00X218Y074,120,638,0
R00X219Y074,120,642,0
R00X220Y074,120,647,0
R00X221Y074,120,651,0
R00X222Y074,120,656,0
R00X223Y074,120,661,0
R00X224Y074,120,665,255
R00X225Y074,120,670,255
R00X226Y074,120,675,255
R00X227Y074,120,679,255
R00X228Y074,120,684,0
R00X229Y074,120,689,0
R00X230Y074,120,693,0
R00X231Y074,120,698,0
R00X232Y074,120,703,0
R00X233Y074,120,707,0
R00X234Y074,120,712,0
R00X235Y074,120,717,0
R00X236Y074,120,721,0
R00X237Y074,120,726,0
R00X238Y074,120,731,0
R00X239Y074,120,735,0
R00X240Y074,120,740,0
R00X241Y074,120,745,0
R00X242Y074,120,749,0
R00X243Y074,120,754,0
R00X244Y074,120,759,0
R00X245Y074,120,763,255
R00X246Y074,120,768,255
R00X247Y074,120,773,255
R00X248Y074,120,777,255
R00X249Y074,120,782,255
R00X250Y074,120,787,255
R00X251Y074,120,791,255
R00X252Y074,120,796,0
R00X253Y074,120,801,0
R00X254Y074,120,805,0
R00X255Y074,120,810,0
R00X256Y074,120,815,0
R00X257Y074,120,819,0
R00X258Y074,120,824,0
R00X259Y074,120,829,0
R00X260Y074,120,833,255
R00X261Y074,120,838,255
R00X262Y074,120,843,255
R00X263Y074,120,847,255
R00X264Y074,120,852,255
R00X265Y074,120,857,255
R00X266Y074,120,861,0
R00X267Y074,120,866,0
R00X268Y074,120,871,0
R00X269Y074,120,875,0
R00X270Y074,120,880,0
R00X271Y074,120,885,0
R00X272Y074,120,889,0
R00X273Y074,120,894,0
R00X274Y074,120,898,0
R00X275Y074,120,903,0
R00X276Y074,120,908,0
R00X277Y074,120,912,0
R00X278Y074,120,917,0
R00X279Y074,120,922,255
R00X280Y074,120,926,255
R00X281Y074,120,931,255
R00X282Y074,120,936,255
R00X283Y074,120,940,255
R00X284Y074,120,945,0
R00X285Y074,120,950,0
R00X286Y074,120,954,0
R00X287Y074,120,959,0
R00X288Y074,120,964,0
R00X289Y074,120,968,0
R00X290Y074,120,973,0
R00X291Y074,120,978,0
R00X292Y074,120,982,0
R00X293Y074,120,987,0
R00X294Y074,120,992,0
R00X295Y074,120,996,0
R00X296Y074,120,1001,0
R00X297Y074,120,1006,0
R00X298Y074,120,1010,0
R00X299Y074,120,1015,0
R00X300Y074,120,1020,0
R00X301Y074,120,1024,0
R00X302Y074,120,1029,0
R00X303Y074,120,1034,0
R00X304Y074,120,1038,0
R00X305Y074,120,1043,0
R00X306Y074,120,1048,0
R00X307Y074,120,1052,0
R00X308Y074,120,1057,0
R00X075Y075,115,-28,255
R00X076Y075,115,-23,255
R00X077Y075,115,-19,255
R00X078Y075,115,-14,255
R00X079Y075,115,-9,255
R00X080Y075,115,-5,255
R00X081Y075,115,0,255
R00X082Y075,115,4,255
R00X083Y075,115,8,255
R00X084Y075,115,13,255
R00X085Y075,115,18,255
R00X086Y075,115,22,255
R00X087Y075,115,27,255
R00X088Y075,115,32,0
R00X089Y075,115,36,0
R00X090Y075,115,41,0
R00X091Y075,115,46,0
R00X092Y075,115,50,0
R00X093Y075,115,55,0
R00X094Y075,115,60,0
R00X095Y075,115,64,255
R00X096Y075,115,69,255
R00X097Y075,115,74,255
R00X098Y075,115,78,255
R00X099Y075,115,83,0
R00X100Y075,115,88,0
R00X101Y075,115,92,0
R00X102Y075,115,97,0
R00X103Y075,115,102,0
R00X104Y075,115,106,0
R00X105Y075,115,111,0
R00X106Y075,115,116,0
R00X107Y075,115,120,0
R00X108Y075,115,125,0
R00X109Y075,115,130,0
R00X110Y075,115,134,0
R00X111Y075,115,139,0
R00X112Y075,115,144,0
R00X113Y075,115,148,0
R00X114Y075,115,153,0
R00X115Y075,115,157,0
R00X116Y075,115,162,0
R00X117Y075,115,167,0
R00X118Y075,115,171,255
R00X119Y075,115,176,0
R00X120Y075,115,181,0
R00X121Y075,115,185,0
R00X122Y075,115,190,255
R00X123Y075,115,195,255
R00X124Y075,115,199,255
R00X125Y075,115,204,0
R00X126Y075,115,209,0
R00X127Y075,115,213,0
R00X128Y075,115,218,0
R00X129Y075,115,223,0
R00X130Y075,115,227,0
R00X131Y075,115,232,0
R00X132Y075,115,237,0
R00X133Y075,115,241,0
R00X134Y075,115,246,0
R00X135Y075,115,251,0
R00X136Y075,115,255,0
R00X137Y075,115,260,0
R00X138Y075,115,265,0
R00X139Y075,115,269,0
R00X140Y075,115,274,0
R00X141Y075,115,279,0
R00X142Y075,115,283,0
R00X143Y075,115,288,0
R00X144Y075,115,293,0
R00X145Y075,115,297,0
R00X146Y075,115,302,0
R00X147Y075,115,307,0
R00X148Y075,115,311,0
R00X149Y075,115,316,0
R00X150Y075,115,321,0
R00X151Y075,115,325,0
R00X152Y075,115,330,0
R00X153Y075,115,335,0
R00X154Y075,115,339,0
R00X155Y075,115,344,0
R00X156Y075,115,349,0
R00X157Y075,115,353,255
R00X158Y075,115,358,255
R00X159Y075,115,363,255
R00X160Y075,115,367,255
R00X161Y075,115,372,255
R00X162Y075,115,377,255
R00X163Y075,115,381,255
R00X164Y075,115,386,255
R00X165Y075,115,391,255
R00X166Y075,115,395,255
R00X167Y075,115,400,255
R00X168Y075,115,404,0
R00X169Y075,115,409,0
R00X170Y075,115,414,0
R00X171Y075,115,418,0
R00X172Y075,115,423,0
R00X173Y075,115,428,0
R00X174Y075,115,432,0
R00X175Y075,115,437,0
R00X176Y075,115,442,0
R00X177Y075,115,446,255
R00X178Y075,115,451,255
R00X179Y075,115,456,255
R00X180Y075,115,460,255
R00X181Y075,115,465,0
R00X182Y075,115,470,0
R00X183Y075,115,474,0
R00X184Y075,115,479,0
R00X185Y075,115,484,0
R00X186Y075,115,488,0
R00X187Y075,115,493,0
R00X188Y075,115,498,0
R00X189Y075,115,502,255
R00X190Y075,115,507,255
R00X191Y075,115,512,255
R00X192Y075,115,516,0
R00X193Y075,115,521,0
R00X194Y075,115,526,0
R00X195Y075,115,530,0
R00X196Y075,115,535,0
R00X197Y075,115,540,0
R00X198Y075,115,544,0
R00X199Y075,115,549,0
R00X200Y075,115,554,0
R00X201Y075,115,558,0
R00X202Y075,115,563,0
R00X203Y075,115,568,0
R00X204Y075,115,572,0
R00X205Y075,115,577,0
R00X206Y075,115,582,0
R00X207Y075,115,586,0
R00X208Y075,115,591,255
R00X209Y075,115,596,0
R00X210Y075,115,600,0
R00X211Y075,115,605,0
R00X212Y075,115,610,255
R00X213Y075,115,614,0
R00X214Y075,115,619,255
R00X215Y075,115,624,255
R00X216Y075,115,628,0
R00X217Y075,115,633,0
R00X218Y075,115,638,0
R00X219Y075,115,642,0
R00X220Y075,115,647,0
R00X221Y075,115,651,0
R00X222Y075,115,656,0
R00X223Y075,115,661,0
R00X224Y075,115,665,0
R00X225Y075,115,670,255
R00X226Y075,115,675,255
R00X227Y075,115,679,255
R00X228Y075,115,684,0
R00X229Y075,115,689,0
R00X230Y075,115,693,0
R00X231Y075,115,698,0
R00X232Y075,115,703,0
R00X233Y075,115,707,0
R00X234Y075,115,712,0
R00X235Y075,115,717,0
R00X236Y075,115,721,0
R00X237Y075,115,726,0
R00X238Y075,115,731,0
R00X239Y075,115,735,0
R00X240Y075,115,740,0
R00X241Y075,115,745,0
R00X242Y075,115,749,0
R00X243Y075,115,754,0
R00X244Y075,115,759,0
R00X245Y075,115,763,255
R00X246Y075,115,768,255
R00X247Y075,115,773,255
R00X248Y075,115,777,255
R00X249Y075,115,782,255
R00X250Y075,115,787,255
R00X251Y075,115,791,255
R00X252Y075,115,796,0
R00X253Y075,115,801,0
R00X254Y075,115,805,0
R00X255Y075,115,810,0
R00X256Y075,115,815,0
R00X257Y075,115,819,0
R00X258Y075,115,824,0
R00X259Y075,115,829,0
R00X260Y075,115,833,255
R00X261Y075,115,838,255
R00X262Y075,115,843,255
R00X263Y075,115,847,0
R00X264Y075,115,852,255
R00X265Y075,115,857,0
R00X266Y075,115,861,0
R00X267Y075,115,866,0
R00X268Y075,115,871,0
R00X269Y075,115,875,0
R00X270Y075,115,880,0
R00X271Y075,115,885,0
R00X272Y075,115,889,0
R00X273Y075,115,894,0
R00X274Y075,115,898,0
R00X275Y075,115,903,0
R00X276Y075,115,908,0
R00X277Y075,115,912,0
R00X278Y075,115,917,255
R00X279Y075,115,922,0
R00X280Y075,115,926,0
R00X281Y075,115,931,0
R00X282Y075,115,936,255
R00X283Y075,115,940,255
R00X284Y075,115,945,0
R00X285Y075,115,950,0
R00X286Y075,115,954,0
R00X287Y075,115,959,0
R00X288Y075,115,964,0
R00X289Y075,115,968,0
R00X290Y075,115,973,0
R00X291Y075,115,978,0
R00X292Y075,115,982,0
R00X293Y075,115,987,0
R00X294Y075,115,992,0
R00X295Y075,115,996,0
R00X296Y075,115,1001,0
R00X297Y075,115,1006,0
R00X298Y075,115,1010,0
R00X299Y075,115,1015,0
R00X300Y075,115,1020,0
R00X301Y075,115,1024,0
R00X302Y075,115,1029,0
R00X303Y075,115,1034,0
R00X304Y075,115,1038,0
R00X305Y075,115,1043,0
R00X306Y075,115,1048,0
R00X307Y075,115,1052,0
R00X308Y075,115,1057,0
R00X093Y076,110,55,0
R00X094Y076,110,60,0
R00X095Y076,110,64,0
R00X096Y076,110,69,0
R00X097Y076,110,74,0
R00X098Y076,110,78,0
R00X099Y076,110,83,0
R00X100Y076,110,88,0
R00X101Y076,110,92,0
R00X102Y076,110,97,0
R00X103Y076,110,102,0
R00X104Y076,110,106,0
R00X105Y076,110,111,0
R00X106Y076,110,116,0
R00X107Y076,110,120,0
R00X108Y076,110,125,0
R00X109Y076,110,130,0
R00X110Y076,110,134,0
R00X111Y076,110,139,0
R00X112Y076,110,144,0
R00X113Y076,110,148,0
R00X114Y076,110,153,0
R00X115Y076,110,157,0
R00X116Y076,110,162,0
R00X117Y076,110,167,0
R00X118Y076,110,171,0
R00X119Y076,110,176,0
R00X120Y076,110,181,0
R00X121Y076,110,185,255
R00X122Y076,110,190,255
R00X123Y076,110,195,255
R00X124Y076,110,199,255
R00X125Y076,110,204,0
R00X126Y076,110,209,0
R00X127Y076,110,213,0
R00X128Y076,110,218,0
R00X129Y076,110,223,0
R00X130Y076,110,227,0
R00X131Y076,110,232,0
R00X132Y076,110,237,0
R00X133Y076,110,241,0
R00X134Y076,110,246,0
R00X135Y076,110,251,0
R00X136Y076,110,255,0
R00X137Y076,110,260,0
R00X138Y076,110,265,0
R00X139Y076,110,269,0
R00X140Y076,110,274,0
R00X141Y076,110,279,0
R00X142Y076,110,283,0
R00X143Y076,110,288,0
R00X144Y076,110,293,0
R00X145Y076,110,297,0
R00X146Y076,110,302,0
R00X147Y076,110,307,0
R00X148Y076,110,311,0
R00X149Y076,110,316,0
R00X150Y076,110,321,0
R00X151Y076,110,325,0
R00X152Y076,110,330,0
R00X153Y076,110,335,0
R00X154Y076,110,339,0
R00X155Y076,110,344,0
R00X156Y076,110,349,0
R00X157Y076,110,353,255
R00X158Y076,110,358,255
R00X159Y076,110,363,255
R00X160Y076,110,367,255
R00X161Y076,110,372,0
R00X162Y076,110,377,0
R00X163Y076,110,381,255
R00X164Y076,110,386,255
R00X165Y076,110,391,255
R00X166Y076,110,395,255
R00X167Y076,110,400,255
R00X168Y076,110,404,0
R00X169Y076,110,409,0
R00X170Y076,110,414,0
R00X171Y076,110,418,0
R00X172Y076,110,423,0
R00X173Y076,110,428,0
R00X174Y076,110,432,0
R00X175Y076,110,437,0
R00X176Y076,110,442,255
R00X177Y076,110,446,0
R00X178Y076,110,451,255
R00X179Y076,110,456,255
R00X180Y076,110,460,255
R00X181Y076,110,465,0
R00X182Y076,110,470,255
R00X183Y076,110,474,0
R00X184Y076,110,479,0
R00X185Y076,110,484,0
R00X186Y076,110,488,0
R00X187Y076,110,493,0
R00X188Y076,110,498,255
R00X189Y076,110,502,255
R00X190Y076,110,507,255
R00X191Y076,110,512,255
R00X192Y076,110,516,255
R00X193Y076,110,521,0
R00X194Y076,110,526,0
R00X195Y076,110,530,0
R00X196Y076,110,535,0
R00X197Y076,110,540,0
R00X198Y076,110,544,0
R00X199Y076,110,549,0
R00X200Y076,110,554,0
R00X201Y076,110,558,0
R00X202Y076,110,563,0
R00X203Y076,110,568,0
R00X204Y076,110,572,0
R00X205Y076,110,577,0
R00X206Y076,110,582,0
R00X207Y076,110,586,0
R00X208Y076,110,591,255
R00X209Y076,110,596,0
R00X210Y076,110,600,0
R00X211Y076,110,605,0
R00X212Y076,110,610,255
R00X213Y076,110,614,0
R00X214Y076,110,619,0
R00X215Y076,110,624,0
R00X216Y076,110,628,0
R00X217Y076,110,633,0
R00X218Y076,110,638,0
R00X219Y076,110,642,0
R00X220Y076,110,647,0
R00X221Y076,110,651,0
R00X222Y076,110,656,0
R00X223Y076,110,661,0
R00X224Y076,110,665,255
R00X225Y076,110,670,255
R00X226Y076,110,675,0
R00X227Y076,110,679,0
R00X228Y076,110,684,0
R00X229Y076,110,689,0
R00X230Y076,110,693,0
R00X231Y076,110,698,0
R00X232Y076,110,703,0
R00X233Y076,110,707,0
R00X234Y076,110,712,0
R00X235Y076,110,717,0
R00X236Y076,110,721,0
R00X237Y076,110,726,0
R00X238Y076,110,731,0
R00X239Y076,110,735,0
R00X240Y076,110,740,0
R00X241Y076,110,745,0
R00X242Y076,110,749,0
R00X243Y076,110,754,0
R00X244Y076,110,759,0
R00X245Y076,110,763,255
R00X246Y076,110,768,255
R00X247Y076,110,773,255
R00X248Y076,110,777,255
R00X249Y076,110,782,0
R00X250Y076,110,787,0
R00X251Y076,110,791,0
R00X252Y076,110,796,0
R00X253Y076,110,801,0
R00X254Y076,110,805,0
R00X255Y076,110,810,0
R00X256Y076,110,815,0
R00X257Y076,110,819,0
R00X258Y076,110,824,0
R00X259Y076,110,829,0
R00X260Y076,110,833,255
R00X261Y076,110,838,255
R00X262Y076,110,843,255
R00X263Y076,110,847,255
R00X264Y076,110,852,0
R00X265Y076,110,857,255
R00X266Y076,110,861,255
R00X267Y076,110,866,255
R00X268Y076,110,871,0
R00X269Y076,110,875,0
R00X270Y076,110,880,0
R00X271Y076,110,885,0
R00X272Y076,110,889,0
R00X273Y076,110,894,0
R00X274Y076,110,898,0
R00X275Y076,110,903,255
R00X276Y076,110,908,0
R00X277Y076,110,912,0
R00X278Y076,110,917,255
R00X279Y076,110,922,0
R00X280Y076,110,926,255
R00X281Y076,110,931,255
R00X282Y076,110,936,255
R00X283Y076,110,940,255
R00X284Y076,110,945,0
R00X285Y076,110,950,0
R00X286Y076,110,954,0
R00X287Y076,110,959,0
R00X288Y076,110,964,0
R00X289Y076,110,968,0
R00X290Y076,110,973,0
R00X291Y076,110,978,0
R00X292Y076,110,982,0
R00X293Y076,110,987,0
R00X294Y076,110,992,0
R00X295Y076,110,996,0
R00X296Y076,110,1001,0
R00X297Y076,110,1006,0
R00X298Y076,110,1010,0
R00X299Y076,110,1015,0
R00X300Y076,110,1020,0
R00X301Y076,110,1024,0
R00X302Y076,110,1029,0
R00X303Y076,110,1034,0
R00X304Y076,110,1038,0
R00X305Y076,110,1043,0
R00X306Y076,110,1048,0
R00X307Y076,110,1052,0
R00X308Y076,110,1057,0
R00X129Y077,106,223,0
R00X130Y077,106,227,0
R00X131Y077,106,232,0
R00X132Y077,106,237,0
R00X133Y077,106,241,0
R00X134Y077,106,246,0
R00X135Y077,106,251,0
R00X136Y077,106,255,0
R00X137Y077,106,260,0
R00X138Y077,106,265,0
R00X139Y077,106,269,0
R00X140Y077,106,274,0
R00X141Y077,106,279,0
R00X142Y077,106,283,0
R00X143Y077,106,288,0
R00X144Y077,106,293,0
R00X145Y077,106,297,0
R00X146Y077,106,302,255
R00X147Y077,106,307,0
R00X148Y077,106,311,0
R00X149Y077,106,316,0
R00X150Y077,106,321,0
R00X151Y077,106,325,0
R00X152Y077,106,330,0
R00X153Y077,106,335,0
R00X154Y077,106,339,0
R00X155Y077,106,344,0
R00X156Y077,106,349,0
R00X157Y077,106,353,0
R00X158Y077,106,358,0
R00X159Y077,106,363,255
R00X160Y077,106,367,255
R00X161Y077,106,372,0
R00X162Y077,106,377,0
R00X163Y077,106,381,255
R00X164Y077,106,386,255
R00X165Y077,106,391,255
R00X166Y077,106,395,255
R00X167Y077,106,400,255
R00X168Y077,106,404,0
R00X169Y077,106,409,0
R00X170Y077,106,414,0
R00X171Y077,106,418,0
R00X172Y077,106,423,0
R00X173Y077,106,428,0
R00X174Y077,106,432,0
R00X175Y077,106,437,255
R00X176Y077,106,442,0
R00X177Y077,106,446,255
R00X178Y077,106,451,255
R00X179Y077,106,456,255
R00X180Y077,106,460,255
R00X181Y077,106,465,255
R00X182Y077,106,470,0
R00X183Y077,106,474,0
R00X184Y077,106,479,0
R00X185Y077,106,484,0
R00X186Y077,106,488,0
R00X187Y077,106,493,0
R00X188Y077,106,498,255
R00X189Y077,106,502,255
R00X190Y077,106,507,255
R00X191Y077,106,512,255
R00X192Y077,106,516,255
R00X193Y077,106,521,0
R00X194Y077,106,526,0
R00X195Y077,106,530,0
R00X196Y077,106,535,0
R00X197Y077,106,540,0
R00X198Y077,106,544,0
R00X199Y077,106,549,0
R00X200Y077,106,554,0
R00X201Y077,106,558,0
R00X202Y077,106,563,0
R00X203Y077,106,568,0
R00X204Y077,106,572,0
R00X205Y077,106,577,0
R00X206Y077,106,582,0
R00X207Y077,106,586,0
R00X208Y077,106,591,0
R00X209Y077,106,596,0
R00X210Y077,106,600,0
R00X211Y077,106,605,0
R00X212Y077,106,610,0
R00X213Y077,106,614,0
R00X214Y077,106,619,0
R00X215Y077,106,624,0
R00X216Y077,106,628,0
R00X217Y077,106,633,0
R00X218Y077,106,638,0
R00X219Y077,106,642,0
R00X220Y077,106,647,0
R00X221Y077,106,651,0
R00X222Y077,106,656,0
R00X223Y077,106,661,0
R00X224Y077,106,665,255
R00X225Y077,106,670,255
R00X226Y077,106,675,0
R00X227Y077,106,679,0
R00X228Y077,106,684,0
R00X229Y077,106,689,0
R00X230Y077,106,693,0
R00X231Y077,106,698,0
R00X232Y077,106,703,0
R00X233Y077,106,707,0
R00X234Y077,106,712,0
R00X235Y077,106,717,0
R00X236Y077,106,721,0
R00X237Y077,106,726,0
R00X238Y077,106,731,0
R00X239Y077,106,735,0
R00X240Y077,106,740,0
R00X241Y077,106,745,0
R00X242Y077,106,749,0
R00X243Y077,106,754,0
R00X244Y077,106,759,0
R00X245Y077,106,763,0
R00X246Y077,106,768,255
R00X247Y077,106,773,255
R00X248Y077,106,777,0
R00X249Y077,106,782,0
R00X250Y077,106,787,0
R00X251Y077,106,791,0
R00X252Y077,106,796,0
R00X253Y077,106,801,0
R00X254Y077,106,805,0
R00X255Y077,106,810,0
R00X256Y077,106,815,0
R00X257Y077,106,819,0
R00X258Y077,106,824,0
R00X259Y077,106,829,0
R00X260Y077,106,833,0
R00X261Y077,106,838,255
R00X262Y077,106,843,255
R00X263Y077,106,847,255
R00X264Y077,106,852,255
R00X265Y077,106,857,255
R00X266Y077,106,861,255
R00X267Y077,106,866,0
R00X268Y077,106,871,255
R00X269Y077,106,875,0
R00X270Y077,106,880,0
R00X271Y077,106,885,0
R00X272Y077,106,889,0
R00X273Y077,106,894,0
R00X274Y077,106,898,0
R00X275Y077,106,903,255
R00X276Y077,106,908,0
R00X277Y077,106,912,255
R00X278Y077,106,917,255
R00X279Y077,106,922,0
R00X280Y077,106,926,0
R00X281Y077,106,931,255
R00X282Y077,106,936,255
R00X283Y077,106,940,0
R00X284Y077,106,945,0
R00X285Y077,106,950,0
R00X286Y077,106,954,0
R00X287Y077,106,959,0
R00X288Y077,106,964,0
R00X289Y077,106,968,0
R00X290Y077,106,973,0
R00X291Y077,106,978,0
R00X292Y077,106,982,0
R00X293Y077,106,987,0
R00X294Y077,106,992,0
R00X295Y077,106,996,0
R00X296Y077,106,1001,0
R00X297Y077,106,1006,0
R00X298Y077,106,1010,0
R00X299Y077,106,1015,0
R00X300Y077,106,1020,0
R00X301Y077,106,1024,0
R00X302Y077,106,1029,0
R00X303Y077,106,1034,0
R00X304Y077,106,1038,0
R00X305Y077,106,1043,0
R00X306Y077,106,1048,0
R00X307Y077,106,1052,0
R00X308Y077,106,1057,0
R00X174Y078,101,432,0
R00X175Y078,101,437,255
R00X176Y078,101,442,255
R00X177Y078,101,446,255
R00X178Y078,101,451,255
R00X179Y078,101,456,255
R00X180Y078,101,460,255
R00X181Y078,101,465,255
R00X182Y078,101,470,0
R00X183Y078,101,474,0
R00X184Y078,101,479,0
R00X185Y078,101,484,0
R00X186Y078,101,488,0
R00X187Y078,101,493,255
R00X188Y078,101,498,255
R00X189Y078,101,502,255
R00X190Y078,101,507,255
R00X191Y078,101,512,255
R00X192Y078,101,516,255
R00X193Y078,101,521,0
R00X194Y078,101,526,0
R00X195Y078,101,530,0
R00X196Y078,101,535,0
R00X197Y078,101,540,0
R00X198Y078,101,544,0
R00X199Y078,101,549,0
R00X200Y078,101,554,0
R00X201Y078,101,558,0
R00X202Y078,101,563,0
R00X203Y078,101,568,0
R00X204Y078,101,572,0
R00X205Y078,101,577,0
R00X206Y078,101,582,0
R00X207Y078,101,586,0
R00X208Y078,101,591,0
R00X209Y078,101,596,0
R00X210Y078,101,600,0
R00X211Y078,101,605,0
R00X212Y078,101,610,0
R00X213Y078,101,614,0
R00X214Y078,101,619,0
R00X215Y078,101,624,0
R00X216Y078,101,628,0
R00X217Y078,101,633,0
R00X218Y078,101,638,255
R00X219Y078,101,642,0
R00X220Y078,101,647,0
R00X221Y078,101,651,0
R00X222Y078,101,656,0
R00X223Y078,101,661,0
R00X224Y078,101,665,255
R00X225Y078,101,670,255
R00X226Y078,101,675,255
R00X227Y078,101,679,0
R00X228Y078,101,684,0
R00X229Y078,101,689,0
R00X230Y078,101,693,0
R00X231Y078,101,698,0
R00X232Y078,101,703,0
R00X233Y078,101,707,0
R00X234Y078,101,712,0
R00X235Y078,101,717,0
R00X236Y078,101,721,0
R00X237Y078,101,726,0
R00X238Y078,101,731,0
R00X239Y078,101,735,0
R00X240Y078,101,740,0
R00X241Y078,101,745,0
R00X242Y078,101,749,0
R00X243Y078,101,754,0
R00X244Y078,101,759,0
