m/z,R00X094Y044,R00X211Y047,R00X093Y048,R00X142Y048,R00X241Y049,R00X092Y050,R00X142Y050,R00X212Y051,R00X252Y052,R00X277Y052,R00X300Y052,R00X147Y054,R00X114Y055,R00X270Y055,R00X279Y055,R00X092Y056,R00X126Y056,R00X127Y056,R00X272Y056,R00X295Y056,R00X303Y056,R00X143Y059,R00X212Y059,R00X124Y060,R00X283Y060,R00X286Y061,R00X077Y062,R00X127Y063,R00X130Y063,R00X231Y063,R00X260Y064,R00X280Y064,R00X072Y065,R00X070Y066,R00X076Y067,R00X100Y067,R00X127Y067,R00X272Y067,R00X272Y068,R00X266Y069,R00X219Y070,R00X225Y070,R00X268Y070,R00X177Y071,R00X115Y072,R00X218Y072,R00X223Y072,R00X233Y072,R00X248Y074,R00X218Y077,R00X188Y079,R00X269Y079,R00X273Y081,R00X235Y082,R00X254Y082,R00X271Y083,R00X247Y084,R00X167Y085,R00X168Y085,R00X218Y085,R00X246Y085,R00X194Y086,R00X242Y087,R00X216Y088,R00X246Y088,R00X270Y088,R00X284Y088,R00X266Y092
1292.96,0.0,0.0,0.0,0.0,0.0,529846.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520741.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509771.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532064.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387214.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477302.0,0.0,0.0,0.0,0.0
1293.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376195.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368123.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395929.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639859.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377905.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620727.3125,0.0,0.0,0.0,421157.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.21,0.0,0.0,0.0,0.0,0.0,679070.9375,0.0,0.0,0.0,0.0,0.0,448843.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356079.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528235.75,0.0,0.0,0.0,747006.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497684.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719990.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748104.125,0.0,989554.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638630.1875,0.0,0.0,0.0,0.0,0.0,0.0,729257.375,0.0,0.0,0.0,0.0,0.0,495516.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376836.25,0.0,0.0,711222.1875,0.0
1293.32,0.0,0.0,0.0,549979.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.37,0.0,0.0,0.0,0.0,0.0,0.0,789712.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565357.1875,0.0,0.0,492286.15625,587963.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356693.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482161.28125,615883.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.46,0.0,0.0,437926.03125,0.0,0.0,547181.0625,0.0,0.0,0.0,1020846.1875,954452.125,543468.375,0.0,0.0,0.0,0.0,828947.875,0.0,550986.5625,0.0,0.0,0.0,0.0,833289.8125,0.0,736166.0,611781.125,0.0,463498.59375,0.0,0.0,0.0,0.0,0.0,975907.125,0.0,0.0,0.0,0.0,0.0,365453.21875,0.0,389793.15625,0.0,1033379.65625,569409.1875,0.0,0.0,471706.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392962.65625,0.0,0.0,0.0,0.0,0.0,0.0,469946.6875,0.0,0.0
1293.62,0.0,1648071.5,1822455.0,2189736.9375,519006.40625,486159.0,0.0,680974.9375,3721943.125,2016581.625,321016.625,433444.6875,591525.625,1321312.625,4214652.5625,858908.78125,1022450.34375,849102.5625,497470.46875,0.0,453255.28125,0.0,483535.875,563550.5625,807985.1875,0.0,1528387.75,0.0,388062.5625,0.0,643412.0625,891955.5,510052.28125,296476.4375,903045.5625,0.0,680645.03125,788560.25,0.0,641260.3125,492442.84375,2446351.375,563049.375,0.0,514869.3125,636457.9375,1234700.0,0.0,0.0,0.0,0.0,315319.375,0.0,0.0,607264.4375,0.0,477536.78125,0.0,873540.84375,0.0,0.0,489929.75,751937.625,493714.8125,596938.1875,766988.125,2573408.75,1126543.25
1293.71,0.0,425865.5,515590.21875,1169241.75,531809.6875,0.0,1183988.875,0.0,1176681.25,740227.75,0.0,0.0,0.0,1413953.125,1215069.125,0.0,0.0,0.0,0.0,0.0,330456.53125,0.0,316417.96875,0.0,0.0,0.0,986777.5,0.0,0.0,576468.8125,408683.0625,0.0,300144.3125,278909.125,0.0,613467.5,0.0,0.0,0.0,0.0,811529.5625,0.0,0.0,0.0,0.0,437808.90625,1439669.4375,615452.5625,0.0,0.0,0.0,0.0,575450.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664928.4375,927676.375,682486.4375,0.0
1293.8,0.0,653631.0625,531868.4375,0.0,0.0,0.0,0.0,0.0,0.0,608719.375,0.0,0.0,0.0,0.0,856189.625,0.0,501119.46875,528017.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394329.90625,0.0,0.0,0.0,1052414.75,0.0,0.0,522188.5,0.0,0.0,0.0,0.0,541104.875,0.0,0.0,0.0,607420.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829032.3125,0.0,395440.25,0.0,0.0,0.0,508601.46875,498948.65625,906765.0,799992.5625,0.0
1293.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389270.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487481.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626058.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454528.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719614.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449532.53125,0.0,0.0
1293.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279618.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294.0,0.0,0.0,0.0,0.0,0.0,467212.03125,0.0,0.0,0.0,715702.3125,0.0,0.0,326003.125,0.0,0.0,0.0,534157.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259824.140625,0.0,0.0,0.0,576068.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464259.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341279.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335160.59375,0.0,0.0,0.0,0.0
1294.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504232.96875
1294.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435661.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338854.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509830.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294.22,0.0,0.0,0.0,0.0,0.0,405184.40625,0.0,533498.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853711.8125,0.0,0.0,0.0,0.0,0.0,333691.1875,0.0,0.0,0.0,0.0,0.0,0.0,678873.8125,0.0,0.0,0.0,0.0,554030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294.27,0.0,496422.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365362.15625,352323.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1298328.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404083.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924654.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294.31,0.0,0.0,0.0,0.0,0.0,0.0,749238.0625,0.0,0.0,0.0,0.0,418571.375,0.0,571175.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028739.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476666.8125,0.0,0.0,0.0,0.0,0.0,0.0
1294.37,0.0,579741.75,641078.625,0.0,0.0,0.0,0.0,0.0,715997.6875,0.0,0.0,0.0,0.0,0.0,0.0,523017.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571984.1875,0.0,0.0,634969.0625,0.0,0.0,0.0,0.0,0.0,0.0,438525.28125,0.0,0.0,0.0,0.0,0.0,0.0,405398.65625,0.0,0.0,0.0,0.0,398321.0625,0.0,0.0,0.0,0.0,0.0,907277.6875,0.0,653788.5,0.0,755055.875,0.0
1294.4,0.0,0.0,0.0,0.0,0.0,694187.0,679181.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570414.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264633.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498632.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992679.0,661245.25,0.0,0.0,340801.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294.46,304273.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559388.3125,0.0,587835.1875,0.0,0.0,0.0,322602.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789161.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704093.4375,0.0,678756.75,0.0,0.0,708111.5,0.0,0.0,0.0,0.0,812913.4375,0.0,0.0,0.0,0.0,0.0
1294.62,0.0,953516.625,0.0,2009757.5,386834.65625,0.0,517277.03125,1672306.53125,2871922.875,2188729.5625,0.0,1307275.8125,321541.3125,2699244.25,2088879.5625,715648.5625,0.0,374948.5,0.0,0.0,356788.8125,1170375.25,0.0,524382.875,0.0,0.0,1670560.0625,0.0,448733.4375,1507832.1875,0.0,660404.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2483704.5,0.0,379252.96875,442095.46875,415428.96875,3676901.375,0.0,537034.875,0.0,0.0,0.0,499651.84375,0.0,1186928.0,765023.9375,0.0,829975.25,0.0,0.0,533398.4375,0.0,0.0,355836.40625,465421.46875,493658.46875,674644.125,488965.75
1294.63,0.0,0.0,759940.625,0.0,0.0,0.0,0.0,0.0,2038752.75,0.0,0.0,0.0,0.0,1479214.75,992468.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492583.1875,0.0,1061239.875,0.0,0.0,0.0,0.0,0.0,368164.15625,0.0,0.0,0.0,0.0,0.0,1439301.25,0.0,0.0,765148.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294.74,527382.375,607413.625,0.0,893363.3125,465749.375,0.0,732835.0625,0.0,2388168.8125,1190968.375,0.0,345470.6875,0.0,0.0,2157779.0625,0.0,0.0,0.0,579670.0,0.0,0.0,526147.9375,337928.03125,0.0,676058.625,0.0,0.0,514972.09375,0.0,1082957.125,0.0,615397.4375,457310.0625,0.0,0.0,0.0,323031.5,0.0,0.0,542034.5,0.0,0.0,0.0,0.0,0.0,440929.65625,1360484.25,0.0,0.0,971249.1875,0.0,0.0,682432.5625,0.0,692722.8125,0.0,0.0,546619.6875,0.0,0.0,0.0,701858.75,0.0,682465.8125,0.0,0.0,1706233.3125,552502.125
1294.79,350180.0,0.0,819200.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612606.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568167.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651922.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343888.1875,0.0,0.0,0.0,0.0,1053639.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450242.4375
1294.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678007.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652115.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516384.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325000.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393116.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295.0,0.0,0.0,0.0,0.0,0.0,0.0,839238.4375,0.0,0.0,822468.9375,0.0,0.0,298281.1875,0.0,0.0,0.0,0.0,0.0,592981.375,3880341.0,0.0,0.0,0.0,0.0,0.0,479904.84375,0.0,0.0,0.0,0.0,0.0,1593768.875,317272.875,0.0,0.0,0.0,0.0,1289289.25,0.0,0.0,0.0,683133.6875,0.0,0.0,0.0,0.0,0.0,0.0,514015.65625,0.0,0.0,0.0,710457.375,0.0,589102.625,0.0,0.0,0.0,0.0,356942.125,0.0,0.0,0.0,0.0,0.0,454060.375,565655.125,568228.4375
1295.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288686.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564569.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
