m/z,R00X095Y043,R00X112Y044,R00X130Y044,R00X098Y045,R00X151Y045,R00X177Y046,R00X193Y046,R00X140Y047,R00X149Y047,R00X135Y048,R00X176Y048,R00X222Y048,R00X229Y049,R00X239Y049,R00X265Y049,R00X275Y049,R00X090Y050,R00X183Y050,R00X273Y050,R00X292Y050,R00X300Y051,R00X097Y052,R00X168Y052,R00X274Y052,R00X275Y052,R00X276Y052,R00X298Y052,R00X299Y052,R00X091Y053,R00X136Y053,R00X201Y053,R00X087Y054,R00X134Y054,R00X197Y054,R00X226Y054,R00X265Y054,R00X277Y054,R00X289Y054,R00X294Y054,R00X083Y055,R00X128Y055,R00X174Y055,R00X219Y055,R00X284Y055,R00X285Y055,R00X169Y056,R00X171Y056,R00X233Y056,R00X081Y057,R00X222Y057,R00X235Y057,R00X272Y057,R00X283Y057,R00X083Y058,R00X269Y058,R00X270Y058,R00X283Y058,R00X082Y059,R00X088Y059,R00X224Y059,R00X266Y059,R00X272Y059,R00X212Y060,R00X300Y060,R00X301Y060,R00X118Y061,R00X261Y061,R00X268Y061,R00X281Y061,R00X289Y061,R00X300Y061,R00X124Y062,R00X281Y062,R00X143Y063,R00X211Y063,R00X214Y063,R00X262Y063,R00X267Y063,R00X270Y063,R00X275Y063,R00X282Y063,R00X283Y063,R00X295Y063,R00X204Y064,R00X217Y064,R00X231Y064,R00X267Y064,R00X078Y065,R00X098Y065,R00X264Y065,R00X280Y065,R00X078Y066,R00X117Y066,R00X230Y066,R00X257Y066,R00X263Y066,R00X081Y067,R00X121Y067,R00X266Y067,R00X282Y067,R00X073Y068,R00X260Y068,R00X275Y068,R00X113Y069,R00X078Y070,R00X226Y070,R00X259Y070,R00X274Y070,R00X286Y070,R00X137Y071,R00X139Y071,R00X190Y071,R00X259Y071,R00X228Y072,R00X250Y072,R00X266Y072,R00X133Y074,R00X146Y074,R00X222Y074,R00X297Y074,R00X178Y075,R00X199Y076,R00X250Y076,R00X091Y077,R00X138Y077,R00X219Y077,R00X254Y077,R00X262Y077,R00X204Y078,R00X245Y078,R00X268Y078,R00X206Y079,R00X275Y079,R00X136Y080,R00X159Y080,R00X219Y080,R00X261Y080,R00X268Y080,R00X129Y081,R00X209Y081,R00X289Y081,R00X126Y082,R00X147Y082,R00X180Y082,R00X257Y082,R00X274Y082,R00X125Y083,R00X252Y084,R00X170Y085,R00X287Y085,R00X205Y086,R00X256Y086,R00X271Y086,R00X191Y087,R00X251Y088,R00X264Y088,R00X244Y089,R00X263Y091,R00X268Y092
1281.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311928.5625,0.0,817426.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464751.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365636.84375,453111.0625
1281.94,0.0,0.0,0.0,569881.6875,0.0,0.0,0.0,0.0,463156.84375,403079.03125,984388.25,441579.65625,0.0,0.0,0.0,459822.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545754.125,0.0,0.0,0.0,0.0,0.0,675782.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674297.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807571.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611933.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400304.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334743.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393521.09375,0.0,0.0,0.0,0.0
1282.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527541.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381009.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441221.84375,0.0,0.0,0.0,0.0,0.0,488648.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490315.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261923.03125,0.0,0.0,0.0,503971.75,0.0,500544.875,0.0,0.0,0.0,0.0,393285.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446356.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327144.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268146.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330019.65625,0.0,815561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518414.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582622.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.37,805951.5625,0.0,0.0,1110151.96875,0.0,994522.40625,354089.21875,0.0,0.0,0.0,0.0,2278996.34375,0.0,869924.59375,1393687.1875,349899.8125,0.0,2252135.5,434637.84375,0.0,0.0,0.0,708763.125,0.0,0.0,0.0,916279.8125,0.0,0.0,415028.8125,0.0,0.0,588067.0,0.0,403743.34375,436628.375,774383.8125,431709.375,0.0,1087655.125,428150.59375,0.0,0.0,0.0,0.0,0.0,0.0,367969.8125,493258.90625,0.0,0.0,0.0,0.0,0.0,570855.625,0.0,0.0,0.0,0.0,389998.0625,475340.03125,0.0,0.0,0.0,320694.8125,480848.9375,0.0,0.0,510225.75,0.0,0.0,0.0,491231.25,1028612.34375,0.0,0.0,639423.9375,0.0,1461331.0,1335564.875,0.0,0.0,697256.40625,570020.3125,598726.625,0.0,1409030.25,1467979.03125,0.0,0.0,0.0,1211303.53125,685840.0,0.0,860635.125,0.0,589676.5,0.0,0.0,0.0,0.0,961545.3125,0.0,1098928.3125,0.0,0.0,392444.65625,0.0,512582.65625,1012546.1875,1246866.0,0.0,0.0,377838.59375,0.0,0.0,614575.1875,0.0,494893.0625,0.0,0.0,0.0,0.0,995709.875,383036.875,477261.0625,486123.78125,367744.75,0.0,464286.125,0.0,0.0,0.0,578652.75,0.0,0.0,0.0,0.0,640768.125,570241.75,1098831.0,1650808.21875,269276.34375,487339.6875,1030755.625,0.0,0.0,1232177.625,0.0,1452848.25,0.0,435019.03125,0.0,842666.65625,0.0,0.0,508609.5,370144.25,443436.875
1282.62,663045.75,1139880.125,922764.125,660406.1875,363322.3125,568456.6875,0.0,1355978.375,0.0,340278.0,1958130.8125,1420151.375,0.0,0.0,1618216.75,705351.625,758187.3125,649525.375,1485613.6875,0.0,0.0,1204637.90625,1533553.4375,605029.5625,548803.5625,1814560.75,459761.5,833004.0625,583124.4375,1412277.75,900112.34375,472139.15625,2163209.3125,657308.25,0.0,394195.1875,2011219.5625,424052.125,400183.40625,820913.75,886065.96875,1203769.75,0.0,0.0,444546.375,2834454.1875,554353.5625,0.0,0.0,0.0,772265.375,614653.1875,445804.40625,441093.15625,1190417.8125,0.0,2096320.5,331779.78125,826611.9375,0.0,1270320.3125,1777564.4375,369863.65625,0.0,1036637.21875,420958.625,603671.9375,0.0,467391.53125,1585392.59375,0.0,0.0,441964.625,486715.34375,0.0,1081288.625,1502390.9375,630216.0,3638387.125,0.0,3694163.875,0.0,517058.921875,505479.4375,336397.1875,1315302.25,751391.25,1113013.6875,1935567.6875,823220.96875,1075116.5,1255144.0625,692810.6875,0.0,1332445.5,529278.9375,598189.5,1707385.59375,721343.9375,924927.8125,1182379.375,546657.6875,0.0,764925.875,0.0,531629.875,0.0,0.0,2983374.25,1903199.125,1785020.75,0.0,0.0,0.0,2338918.3125,0.0,0.0,0.0,1090165.0625,5552410.625,2242341.3125,0.0,0.0,1700212.0,865141.9375,720534.28125,596006.5,366725.90625,1012143.96875,1276010.125,1022660.53125,0.0,0.0,1179220.375,0.0,0.0,0.0,0.0,1111252.1875,1386920.125,3682496.6875,1378164.0625,0.0,412900.09375,330039.59375,1892343.375,0.0,1222862.125,1144429.84375,753927.6875,792696.625,883497.65625,0.0,751411.75,908162.8125,593710.1875,472347.875,368639.46875,1441518.125
1282.82,2608729.375,1571534.46875,0.0,1827800.8125,0.0,499283.21875,673542.6875,0.0,282576.3125,0.0,797401.5,514519.84375,0.0,0.0,742613.375,590811.5625,0.0,510501.84375,0.0,984752.875,0.0,0.0,955142.1875,532572.125,466585.90625,0.0,0.0,0.0,0.0,1029634.59375,0.0,1032846.15625,0.0,1055163.3125,412483.1875,594500.8125,1088965.375,494001.125,433632.53125,1187552.125,0.0,1069534.875,486857.40625,504191.3125,441971.625,470656.46875,0.0,0.0,417792.96875,0.0,772637.9375,0.0,573014.3125,345246.40625,0.0,0.0,1580036.8125,585875.0625,312746.40625,365580.625,1742818.875,726115.3125,0.0,0.0,0.0,0.0,729344.625,0.0,0.0,454170.4375,0.0,339634.21875,563788.375,1187685.875,1116530.5625,0.0,0.0,0.0,0.0,0.0,0.0,618561.75,0.0,0.0,0.0,980483.625,512942.03125,721827.375,1258410.125,986927.375,494285.21875,2235621.25,828068.59375,480700.90625,679390.125,0.0,1082542.84375,987845.75,0.0,373509.375,0.0,599855.9375,0.0,0.0,0.0,0.0,0.0,0.0,1628642.3125,582772.6875,1917434.5,0.0,0.0,0.0,1231265.75,0.0,0.0,0.0,685277.0,3101761.5,0.0,4872555.5,0.0,1657079.59375,473947.0625,491482.59375,575912.8125,691650.125,462789.5,673502.125,0.0,1748032.875,0.0,0.0,431488.5,512440.3125,497926.90625,289916.0625,560503.1875,1431853.625,2177005.0625,506129.65625,0.0,0.0,0.0,0.0,1122341.25,0.0,0.0,1505656.625,659325.6875,387037.4375,682841.625,505825.0625,1707059.90625,852937.59375,0.0,0.0,0.0
1282.87,0.0,0.0,0.0,0.0,0.0,0.0,297508.59375,0.0,0.0,0.0,0.0,540491.875,0.0,2229253.0,0.0,0.0,0.0,422242.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399208.28125,0.0,0.0,0.0,0.0,0.0,0.0,335748.59375,419245.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296198.9375,0.0,0.0,0.0,593386.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430043.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639160.625,0.0,0.0,1000399.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447151.25,0.0,806426.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409436.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142064.875,0.0,0.0,0.0,0.0,0.0,441657.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447798.3125,0.0,0.0,0.0,499400.375
1282.94,0.0,0.0,0.0,556210.6875,0.0,0.0,269097.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376765.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381688.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508210.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433760.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261478.671875,0.0,264460.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412248.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863926.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286859.71875,0.0,0.0,0.0,0.0,0.0,0.0,430450.65625,347812.6875,0.0,0.0,1227560.625,0.0,0.0,0.0,0.0,1003896.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454140.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333055.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465429.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538679.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689211.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833084.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370894.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489909.8125,478459.75,318515.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348861.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395528.5625,0.0,0.0,0.0,0.0,0.0,427840.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555903.75,453657.6875,0.0,0.0,0.0,434941.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366576.875,0.0,335805.25,0.0,0.0,0.0,0.0,0.0
1283.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445282.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270780.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546824.9375,0.0,0.0,0.0,0.0,0.0,464964.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534877.5625,0.0,0.0,0.0,0.0,729615.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.21,0.0,436675.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539677.375,0.0,0.0,689554.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412215.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188963.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815615.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521168.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646742.0,0.0,0.0,0.0,0.0,0.0,694391.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389268.59375,0.0,0.0
1283.37,0.0,404247.84375,0.0,0.0,476415.8125,0.0,0.0,977144.25,0.0,0.0,661701.5,610079.6875,0.0,0.0,2158147.5,491379.0625,0.0,593668.875,0.0,0.0,0.0,407927.71875,0.0,0.0,0.0,910188.625,374244.125,0.0,0.0,0.0,0.0,0.0,832974.0,0.0,449726.09375,0.0,526707.4375,428760.6875,0.0,2380244.1875,0.0,0.0,0.0,0.0,538860.5,467401.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671526.0,0.0,0.0,0.0,0.0,0.0,0.0,1039879.1875,0.0,0.0,0.0,398404.21875,0.0,0.0,2034472.625,0.0,0.0,1318375.25,0.0,0.0,886008.4375,0.0,0.0,318608.34375,0.0,722995.4375,0.0,5126086.5,0.0,350208.0,762345.0625,560380.1875,456450.28125,0.0,601512.0625,2893315.125,433320.1875,879229.0625,1701999.875,565979.25,0.0,358930.1875,0.0,0.0,0.0,0.0,0.0,1841177.3125,0.0,639234.3125,0.0,0.0,672067.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499949.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426272.28125,281196.9375,0.0,479787.1875,0.0,0.0,508867.5625,1147020.625,0.0,0.0,476577.25,0.0,0.0,513127.5,879428.9375,0.0,0.0,0.0,395812.0,0.0,390886.9375,0.0,419655.1875,0.0,0.0,550844.0625
