x,y,score
527.26,568.25,0.761551629
457.22,528.25,0.761530533
416.15,431.2,0.761486438
432.19,457.18,0.761416799
473.21,584.28,0.761281901
404.19,446.2,0.761226406
433.18,461.21,0.761223811
442.21,444.22,0.761200445
455.2,457.18,0.761196423
429.19,511.23,0.761171497
426.18,442.17,0.761126393
486.2,487.19,0.761103893
473.21,586.26,0.761087848
584.28,586.26,0.761001086
516.22,572.24,0.760989048
428.19,455.2,0.760980573
431.2,527.22,0.760874843
412.16,416.19,0.760874598
471.2,486.2,0.760860867
416.19,502.24,0.760738584
400.16,404.19,0.760674997
386.18,389.18,0.760653757
440.19,442.17,0.760592842
416.19,470.2,0.760251404
497.21,598.26,0.760245192
386.14,386.18,0.760190768
443.2,456.19,0.760151238
460.22,503.22,0.760126064
414.14,428.15,0.760047542
432.19,502.24,0.760002304
525.24,527.26,0.759991357
500.22,542.23,0.759986746
443.2,497.21,0.759869433
440.19,454.21,0.759797513
440.19,457.22,0.759736526
432.22,447.2,0.759522573
499.23,513.24,0.759454914
432.19,460.22,0.759421404
472.22,474.2,0.759345505
514.24,528.22,0.759179554
542.23,570.23,0.759166193
428.19,502.24,0.759166015
459.23,499.23,0.7591542
404.19,461.21,0.759152905
499.23,588.27,0.759048129
502.24,527.22,0.758675579
424.16,586.26,0.758671461
445.18,501.24,0.758486123
442.17,568.25,0.758455963
440.19,527.26,0.758437621
528.22,568.25,0.758373102
447.2,471.2,0.75834363
556.25,586.26,0.758322675
456.22,475.23,0.758295281
428.15,444.15,0.758293037
431.2,456.22,0.758221009
458.2,497.21,0.75817702
404.19,487.19,0.758080476
502.2,502.24,0.758034068
513.24,544.25,0.757984512
386.14,388.16,0.757924031
457.22,475.23,0.757905239
414.21,443.2,0.757903468
444.22,457.18,0.757876353
444.22,503.22,0.757811977
445.22,501.24,0.75774189
386.18,388.2,0.757639819
532.25,542.23,0.757597433
455.2,543.25,0.757595864
430.17,598.26,0.757453496
502.24,586.26,0.757371408
431.2,457.22,0.757271753
414.21,428.19,0.75719018
433.18,501.21,0.757180013
431.2,461.18,0.75711471
445.18,500.22,0.756985505
502.24,513.21,0.756934344
456.22,544.25,0.75677901
459.23,487.23,0.756713292
430.17,430.21,0.756637456
418.21,433.18,0.756445404
440.19,511.23,0.756442126
400.16,542.23,0.756378223
430.21,542.23,0.75631515
470.2,529.24,0.75628376
429.19,497.21,0.756005753
445.18,517.24,0.75600029
442.17,556.25,0.755947006
424.16,598.26,0.755939345
483.2,544.25,0.755904664
430.21,544.25,0.755889064
456.22,472.22,0.755814732
514.24,556.25,0.755733084
433.22,435.2,0.755703559
440.19,455.2,0.755624966
440.19,457.18,0.755600866
416.15,527.22,0.755577485
400.16,418.17,0.755540038
433.22,461.21,0.755532427
471.2,472.18,0.755518456
457.18,572.24,0.755446831
428.15,499.19,0.755273216
502.2,503.22,0.755199918
459.23,514.24,0.755151107
414.21,444.22,0.755150888
455.2,468.19,0.755109786
418.17,471.2,0.755096
424.16,487.19,0.755085029
460.22,544.25,0.755083568
429.19,486.2,0.755049618
433.18,487.23,0.755022313
442.21,456.19,0.75489424
443.2,475.23,0.754826814
470.2,497.21,0.754709223
458.24,472.25,0.754704911
457.22,501.24,0.754572636
501.24,530.23,0.754496767
471.2,556.25,0.754470113
459.23,474.23,0.754288483
418.17,501.21,0.75426352
404.19,416.15,0.754259703
457.22,513.21,0.754151537
441.19,513.21,0.75407295
430.17,473.21,0.753979731
418.17,503.22,0.753921128
457.22,486.2,0.75381075
428.19,440.19,0.753743698
432.22,460.22,0.753707802
511.23,568.25,0.753690217
452.19,514.24,0.753677893
431.2,530.23,0.753623864
497.21,516.22,0.753368686
457.22,529.24,0.753320227
424.16,497.21,0.753286043
428.15,445.18,0.752999676
444.22,461.18,0.752976546
527.26,528.22,0.752967903
418.17,419.2,0.752964462
386.18,428.15,0.752954685
500.22,513.21,0.752911776
432.22,435.2,0.752875642
457.18,500.22,0.752780777
428.15,527.22,0.75268236
516.22,517.24,0.75260819
429.19,444.22,0.752602706
503.22,530.23,0.752447738
428.19,500.22,0.752438228
389.18,416.19,0.752390961
447.2,503.22,0.752382742
461.21,487.19,0.752379489
470.2,499.19,0.752247171
444.22,543.25,0.752175484
445.18,556.25,0.752136775
418.17,432.19,0.752102522
414.21,431.2,0.752077486
483.2,499.19,0.752033177
376.16,387.16,0.752027214
432.22,444.22,0.752005535
426.18,483.2,0.751810315
473.25,515.26,0.751785236
431.2,503.22,0.751782653
529.24,556.25,0.751764044
445.22,546.23,0.751684495
487.19,500.22,0.75165118
517.24,529.24,0.751626658
471.2,513.24,0.75144758
527.22,530.23,0.751306498
454.21,455.2,0.751301237
424.16,511.23,0.75120504
471.2,598.26,0.751167065
428.19,530.23,0.751147528
446.2,528.22,0.751058676
511.23,532.25,0.751027304
452.19,527.26,0.750848519
472.22,475.23,0.750785701
430.21,457.18,0.750729001
458.16,470.2,0.75068516
442.21,471.2,0.750680824
475.23,477.21,0.750657229
440.19,456.19,0.750628211
386.14,428.15,0.75035963
424.16,528.22,0.750272345
456.19,514.24,0.750162186
443.2,499.19,0.750038672
441.19,542.23,0.749976727
470.2,487.23,0.749878552
447.2,461.18,0.74977474
400.16,473.21,0.749747357
497.21,584.28,0.749734548
419.2,447.2,0.749665089
435.2,461.21,0.749655981
430.17,502.24,0.749462719
457.22,501.21,0.749251169
445.22,474.2,0.749135842
440.19,485.21,0.749047399
503.26,517.24,0.748759309
485.21,502.24,0.748730844
432.19,444.22,0.748591657
440.19,499.23,0.74846235
444.22,527.22,0.748399339
483.2,487.19,0.748330206
428.19,584.28,0.748298542
457.18,530.23,0.748285869
503.22,584.28,0.748257858
432.22,458.24,0.748255196
430.17,461.18,0.748202249
470.2,503.22,0.748160252
568.25,584.28,0.748068071
443.2,529.24,0.748043944
433.18,458.2,0.748028874
404.15,428.19,0.747958345
390.14,401.18,0.747932801
458.2,486.2,0.747896113
419.2,444.22,0.747891926
433.18,487.19,0.74787866
430.21,513.21,0.747798234
404.15,430.17,0.747730531
457.22,461.18,0.747724813
455.2,527.26,0.747641504
499.23,568.25,0.747577686
473.21,501.24,0.747540438
487.19,497.21,0.747536899
471.2,500.22,0.747530859
447.2,475.23,0.747394392
433.22,460.22,0.747331651
511.23,556.25,0.747319231
430.21,586.26,0.747302692
432.22,433.22,0.74720421
443.2,458.16,0.747195196
431.2,528.22,0.747144002
400.16,497.21,0.747142413
457.22,527.22,0.747001026
483.2,598.26,0.746906034
445.22,586.26,0.74680992
457.22,497.21,0.746785567
502.24,542.23,0.746736816
514.24,516.22,0.746707749
429.19,460.22,0.746630238
430.21,471.2,0.746622826
460.22,475.23,0.746476217
530.23,542.23,0.746445311
456.22,471.2,0.746444455
499.23,502.2,0.746420703
497.21,527.26,0.746408832
501.21,530.23,0.746407173
419.2,503.22,0.746394512
443.2,556.25,0.746290976
456.19,472.22,0.74626447
447.2,544.25,0.746249691
446.2,461.18,0.746228512
428.19,572.24,0.746190205
457.22,461.21,0.746133053
445.18,475.23,0.746123639
487.23,517.24,0.746082628
446.2,499.23,0.746076072
431.2,473.21,0.746014255
483.2,516.22,0.745987057
442.17,501.21,0.745983564
486.2,501.21,0.745981049
431.2,513.24,0.745922084
458.24,475.23,0.745914958
501.21,556.25,0.745759738
404.19,433.18,0.745625971
444.22,487.19,0.745592405
457.22,530.23,0.745584
503.22,546.23,0.745423312
430.21,528.22,0.745312973
404.15,431.2,0.745263417
429.19,433.18,0.745062789
435.2,502.24,0.74502401
416.15,516.22,0.744970785
416.19,440.19,0.74484908
487.23,499.19,0.744731309
444.22,456.19,0.744705781
431.2,485.21,0.74465302
428.19,570.23,0.74453398
475.23,544.25,0.744520505
430.21,458.2,0.74409739
516.22,527.26,0.743863735
528.22,544.21,0.743728739
433.18,544.25,0.743674803
416.19,460.22,0.743670838
502.24,511.23,0.7435754
497.21,586.26,0.743538248
418.17,445.22,0.743324558
442.21,514.24,0.743281643
452.19,497.21,0.743268212
483.2,501.21,0.743208732
404.15,445.18,0.743169222
457.22,543.25,0.743163636
454.21,513.24,0.743139266
529.24,584.28,0.743045868
431.2,513.21,0.742965249
452.19,454.21,0.74295755
572.24,584.28,0.742936858
445.18,513.24,0.742827121
386.18,428.19,0.742816254
430.17,460.22,0.742806886
426.18,529.24,0.742798863
414.21,513.24,0.742773212
426.18,513.21,0.742685232
500.22,516.22,0.742664084
471.23,531.25,0.742644285
473.21,499.23,0.742460681
440.19,444.22,0.742434502
430.17,497.21,0.742419538
445.18,456.22,0.742402338
455.2,544.25,0.742238679
501.24,516.22,0.742191629
527.22,532.25,0.742096841
458.2,513.24,0.742079845
457.18,472.18,0.742023858
429.19,447.2,0.742002305
433.18,443.2,0.741990565
499.23,570.23,0.741921907
442.17,457.22,0.741882784
542.23,544.21,0.741825417
458.2,473.18,0.741778581
528.22,532.25,0.741717877
544.25,546.23,0.741708763
470.2,485.21,0.741587902
412.16,497.21,0.741577707
445.18,572.24,0.741541345
441.19,456.19,0.741488171
447.2,457.22,0.74139739
386.14,400.16,0.741318352
441.19,445.18,0.741177606
424.16,430.17,0.741168223
430.21,511.23,0.741148534
497.21,501.21,0.740893574
499.19,499.23,0.740837737
426.18,511.23,0.740792986
388.16,527.22,0.740792876
444.22,542.23,0.74061916
511.23,570.23,0.740466439
502.2,586.26,0.740446616
433.22,446.2,0.740246046
442.21,456.22,0.740179603
457.22,460.22,0.740167255
457.18,514.24,0.740163482
441.19,485.21,0.740162769
472.22,514.24,0.739998749
456.22,461.18,0.739945669
431.2,447.2,0.739887486
442.17,500.22,0.739858353
442.21,472.22,0.739821011
485.21,501.24,0.739706099
432.19,516.22,0.739666046
470.2,501.24,0.739664895
414.17,513.24,0.739619058
461.21,503.22,0.739605514
416.19,499.19,0.739512941
528.25,543.25,0.739346115
445.18,502.2,0.73930717
468.19,514.24,0.739305956
404.15,457.18,0.73924239
419.2,460.22,0.739219334
475.23,532.25,0.739121093
403.16,428.15,0.739120534
470.2,556.25,0.73911985
440.19,514.24,0.73909124
414.17,443.2,0.739041412
416.19,501.24,0.739000984
458.2,472.18,0.738989154
485.21,532.25,0.738960572
497.21,529.24,0.738901029
443.2,527.26,0.738851891
418.17,473.21,0.73877964
441.19,544.25,0.738753318
429.19,430.21,0.738732302
483.2,503.22,0.738730607
429.19,529.24,0.738656179
440.19,471.2,0.738572579
475.23,503.26,0.738533877
388.16,404.19,0.738490871
418.21,435.2,0.738300639
447.2,487.23,0.738286204
428.15,471.2,0.738203368
459.23,516.22,0.738176776
426.18,528.22,0.738142225
500.22,501.21,0.738106697
457.22,503.22,0.738085879
432.19,433.18,0.738013458
444.22,455.2,0.737958918
404.19,501.21,0.737918304
432.22,502.24,0.737647376
404.15,418.17,0.737536079
388.16,471.2,0.737474743
447.2,458.2,0.737403382
416.19,497.21,0.737389849
472.22,527.26,0.737298479
424.16,429.19,0.73724377
500.22,544.25,0.737215017
419.2,428.19,0.737208045
418.17,429.19,0.737206961
445.18,584.28,0.737193862
428.15,429.19,0.737172501
416.19,447.2,0.737109703
455.2,511.23,0.737099547
419.2,485.21,0.737077177
501.24,503.22,0.737041054
430.17,499.19,0.736978644
430.21,516.22,0.736957962
444.22,529.24,0.736741431
457.22,474.2,0.736720535
414.21,470.2,0.736693702
445.22,499.23,0.736686481
387.16,416.15,0.736642255
424.16,544.25,0.736563062
459.23,501.21,0.736369973
487.19,530.23,0.736363901
404.19,443.2,0.736272744
416.15,487.23,0.736069078
418.21,447.2,0.736063383
455.2,459.23,0.735988941
433.18,471.2,0.735841608
426.18,542.23,0.735682003
461.21,475.19,0.735638719
458.2,500.22,0.735538315
459.23,489.24,0.735489808
440.19,542.23,0.735458722
442.17,446.2,0.735441087
429.19,441.19,0.735357716
429.19,455.2,0.735322721
502.2,588.27,0.735256355
444.22,454.21,0.734994048
419.2,431.2,0.734987521
432.19,443.2,0.734937843
433.18,516.22,0.734936638
424.16,483.2,0.734862093
440.19,497.21,0.73470424
461.21,489.24,0.734625132
444.22,532.25,0.734579026
457.22,502.24,0.734468007
416.15,432.19,0.734440383
501.24,560.28,0.73421145
417.19,430.17,0.73410671
430.17,529.24,0.734020293
404.19,414.21,0.733882887
499.23,514.24,0.733602064
432.19,542.23,0.733509068
430.17,444.22,0.733501993
499.23,530.23,0.733490443
400.16,499.19,0.733459971
407.12,421.13,0.733375515
424.16,445.18,0.733303478
387.16,389.18,0.733289602
430.21,572.24,0.733222816
412.16,499.23,0.733196842
388.2,416.15,0.733043506
387.16,388.2,0.733020679
499.19,570.23,0.732862463
432.22,446.2,0.732781853
444.15,513.21,0.732668998
429.19,586.26,0.732647108
443.2,586.26,0.732645881
457.22,487.19,0.732635597
497.21,499.19,0.732602174
428.19,459.23,0.732589545
390.14,444.15,0.732475595
412.16,485.21,0.732381093
433.18,433.22,0.732359863
539.24,540.25,0.732264483
445.18,514.24,0.732257217
457.22,458.24,0.732165648
418.21,461.21,0.732165533
444.22,473.21,0.73205562
412.16,542.23,0.732038265
419.2,430.21,0.731802761
430.21,499.23,0.731781899
431.2,432.19,0.731723391
418.17,433.18,0.731560412
431.2,542.23,0.731368754
471.2,527.26,0.731327264
419.2,461.21,0.731308869
442.17,445.22,0.731255025
430.17,447.2,0.731213468
454.21,459.23,0.731165302
471.2,501.24,0.731146346
432.22,489.24,0.731130779
430.17,473.18,0.731092505
489.24,504.22,0.730912299
487.19,556.25,0.730909209
454.21,470.24,0.730908991
416.19,500.22,0.73090246
416.15,446.2,0.730873976
447.2,470.2,0.730839357
471.2,517.24,0.730695618
440.19,470.2,0.73066092
441.19,470.2,0.73057916
458.24,459.23,0.730508858
430.21,502.24,0.730502228
403.16,416.15,0.730492473
461.18,544.25,0.730392409
431.2,499.23,0.730387519
424.16,499.23,0.730375413
412.16,428.15,0.73032341
427.17,428.19,0.730265326
528.22,530.23,0.730198921
442.21,461.18,0.730155568
430.21,433.18,0.730129291
431.2,501.24,0.730074668
529.24,568.25,0.730040197
461.18,516.22,0.730036887
445.22,530.23,0.730017682
432.19,442.17,0.729898958
444.22,514.24,0.72988715
432.19,529.24,0.72985402
419.2,443.2,0.729845432
472.22,546.23,0.729777353
404.15,404.19,0.729539177
428.19,556.25,0.729294138
517.24,530.23,0.729265104
417.19,472.22,0.729257731
428.19,513.24,0.729206701
386.18,416.19,0.729183276
388.16,432.19,0.729123789
414.21,429.19,0.729053293
444.22,528.22,0.729017322
398.14,428.19,0.728994214
501.24,542.23,0.728849529
457.18,502.24,0.728816666
419.2,458.2,0.728805247
483.2,572.24,0.728789154
501.24,502.24,0.728763307
429.19,514.24,0.728719243
428.19,433.18,0.728648844
414.17,428.19,0.728614922
419.2,544.25,0.728571472
400.16,528.22,0.728487796
501.21,517.24,0.72848562
417.19,445.22,0.728471085
530.23,543.25,0.728324496
424.16,471.2,0.728303446
457.18,568.25,0.728300105
446.2,530.23,0.728237902
443.17,457.18,0.728202946
386.18,403.16,0.728124001
404.19,503.22,0.728120267
445.18,473.18,0.728105649
454.21,456.19,0.728072541
501.21,513.24,0.728048465
455.2,497.21,0.727947907
404.19,430.21,0.727918966
457.18,544.21,0.727907547
461.18,473.18,0.727879138
447.2,501.24,0.7278645
444.22,499.23,0.727808141
456.22,458.2,0.727799872
401.14,428.19,0.727709456
412.16,527.22,0.72765088
461.18,487.19,0.727624488
420.22,503.26,0.727567902
497.21,514.24,0.727529598
443.2,473.18,0.727441215
443.2,501.24,0.727278523
489.24,501.24,0.727228036
416.19,461.21,0.727168816
416.15,544.25,0.727075321
431.2,517.24,0.727066974
433.18,475.23,0.727033139
432.19,586.26,0.726915792
485.21,570.23,0.726893
443.2,454.21,0.726843223
516.22,546.23,0.72683051
376.16,400.16,0.726794662
406.17,418.17,0.726683941
473.18,501.21,0.726639863
452.19,499.23,0.726612998
459.23,503.22,0.726560089
556.25,584.28,0.72612659
456.22,460.22,0.726090691
386.18,430.17,0.726070942
452.19,568.25,0.726039967
444.22,474.23,0.72597337
473.21,511.23,0.725922511
424.16,503.22,0.725905809
400.16,424.16,0.72586382
435.2,504.22,0.72585457
444.22,474.2,0.725809934
528.25,544.25,0.725807073
389.18,416.15,0.725769734
431.2,475.23,0.725691451
447.2,543.25,0.725640439
445.18,483.2,0.725550547
429.19,461.21,0.725533484
456.22,458.24,0.72551912
417.19,458.2,0.725516719
461.18,530.23,0.725446671
441.19,527.22,0.725445705
400.16,499.23,0.725400202
500.22,528.22,0.72529527
457.22,532.25,0.725264591
499.23,502.24,0.725229064
461.21,487.23,0.725208703
418.17,457.18,0.725192195
442.21,455.2,0.72516682
543.25,544.25,0.725148956
486.2,544.25,0.725120413
388.16,485.21,0.725074655
460.22,529.24,0.724954142
485.21,556.25,0.724920885
459.23,474.2,0.724854025
474.2,501.24,0.724841575
489.24,560.28,0.724635957
455.16,542.23,0.724543147
416.19,417.19,0.72444521
444.22,501.21,0.724403722
384.16,442.17,0.724399841
419.2,487.19,0.724373098
419.2,430.17,0.724350266
472.22,500.22,0.724333369
390.14,513.21,0.724295052
497.21,570.23,0.724201911
459.23,560.28,0.72414813
461.18,474.23,0.724060245
417.19,471.2,0.724043276
442.21,459.23,0.723945366
444.15,457.18,0.723944408
486.2,543.25,0.723889205
473.18,487.19,0.723863804
444.22,513.21,0.723826882
456.22,474.23,0.723792494
485.21,530.23,0.723681239
470.2,532.25,0.723597586
456.22,516.22,0.723372569
504.22,530.27,0.723290639
446.2,543.25,0.723262879
418.17,428.15,0.723181597
486.2,513.21,0.723179498
426.18,441.19,0.723042463
440.19,472.22,0.723020537
445.18,486.2,0.723013587
487.19,570.23,0.722992018
500.22,598.26,0.722947898
445.18,455.2,0.722933083
475.23,514.24,0.722927183
501.24,527.26,0.722902416
428.19,486.2,0.722870472
501.21,572.24,0.72286494
513.24,543.25,0.722849273
388.16,412.16,0.722741859
430.17,470.2,0.722641495
418.21,475.23,0.722628584
472.22,572.24,0.722588588
412.16,487.19,0.722237321
416.19,517.24,0.722214827
390.14,487.19,0.722146241
444.22,530.23,0.721876992
442.17,470.2,0.72186595
429.19,556.25,0.721860088
500.22,502.24,0.721810977
514.24,529.24,0.721809993
457.18,461.18,0.721791995
456.19,527.26,0.721744337
389.18,400.16,0.721657862
443.2,502.2,0.721657271
429.19,456.19,0.721657084
414.21,442.21,0.721528155
532.25,572.24,0.721527959
431.2,500.22,0.721485368
516.22,584.28,0.721422246
474.2,544.25,0.721393999
400.16,444.15,0.721377858
503.22,504.22,0.721295732
487.23,502.2,0.721269918
529.24,546.23,0.72121584
499.19,584.28,0.721107049
487.23,584.28,0.720896784
441.19,457.22,0.72088133
513.24,588.27,0.72079697
424.16,487.23,0.720730293
447.2,516.22,0.720718969
404.19,418.21,0.720697061
443.2,472.18,0.720680886
456.19,513.24,0.720598144
402.21,404.19,0.720515887
445.18,598.26,0.72048937
445.22,500.22,0.720427058
412.16,471.2,0.720406713
475.23,501.24,0.720381285
471.2,473.18,0.720345204
497.21,530.23,0.720315587
441.19,454.17,0.720161373
428.19,514.24,0.720155633
400.16,516.22,0.720140371
440.19,441.19,0.720018388
414.21,440.19,0.719927056
475.23,528.25,0.719842185
445.22,456.22,0.719706485
528.22,570.23,0.719675002
465.14,520.19,0.71966357
401.14,412.16,0.71954009
460.22,513.21,0.719504446
388.16,424.16,0.719499725
414.21,472.22,0.719435091
419.2,502.24,0.719384086
512.22,542.23,0.719305937
441.19,511.23,0.719290159
473.21,517.24,0.719233863
414.14,444.15,0.719211121
475.23,516.22,0.7191912
452.19,457.22,0.719124689
428.15,503.22,0.719116863
412.16,430.17,0.719111492
441.19,528.22,0.719074972
461.21,501.24,0.719073958
388.16,403.16,0.719052943
500.22,529.24,0.719021218
461.18,475.19,0.719008827
459.23,487.19,0.71898108
418.21,446.2,0.718966578
430.17,572.24,0.718889081
418.21,445.22,0.718780383
419.2,457.22,0.718747677
432.22,433.18,0.718708137
454.21,544.25,0.718663235
429.19,502.2,0.718625805
430.17,457.22,0.718563543
414.21,471.2,0.718527242
513.24,516.22,0.718511639
532.25,586.26,0.718443321
418.21,460.22,0.718367812
441.19,497.21,0.718353518
429.19,459.23,0.71832272
485.21,527.26,0.718300209
474.2,487.23,0.718249848
412.16,445.18,0.718137261
497.21,513.24,0.717932613
416.15,485.21,0.717884714
388.16,503.22,0.717842592
461.21,474.23,0.717812992
386.18,412.16,0.717526426
388.16,404.15,0.717488236
445.18,475.19,0.717246001
442.17,544.21,0.717228171
430.17,433.18,0.71720638
487.19,572.24,0.717194944
416.15,433.18,0.717121788
445.18,472.18,0.717120506
544.21,568.25,0.717108172
475.23,543.25,0.717081025
517.24,546.23,0.717064313
404.19,471.2,0.717014752
418.17,472.22,0.716857368
416.19,459.23,0.716856715
414.21,419.2,0.716844692
404.19,445.22,0.716840357
416.19,572.24,0.716803856
442.17,444.22,0.716734994
471.2,584.28,0.716671713
485.21,568.25,0.716639542
442.21,454.21,0.716612352
416.19,598.26,0.716528234
472.18,473.18,0.716523183
502.24,546.23,0.716488937
412.16,458.2,0.716442446
388.16,414.14,0.716410901
456.19,458.16,0.716369211
472.22,497.21,0.716333893
404.15,472.22,0.71630966
435.2,475.23,0.716259145
