m/z,R00X093Y044,R00X188Y046,R00X092Y047,R00X118Y047,R00X183Y049,R00X185Y049,R00X094Y050,R00X213Y050,R00X269Y050,R00X287Y051,R00X291Y051,R00X196Y052,R00X226Y052,R00X087Y053,R00X298Y053,R00X099Y054,R00X266Y054,R00X268Y054,R00X293Y054,R00X126Y055,R00X225Y055,R00X271Y055,R00X221Y056,R00X223Y056,R00X238Y057,R00X254Y057,R00X292Y057,R00X296Y057,R00X148Y058,R00X280Y058,R00X302Y059,R00X286Y060,R00X175Y061,R00X283Y061,R00X085Y062,R00X119Y062,R00X283Y062,R00X284Y062,R00X073Y063,R00X079Y063,R00X119Y063,R00X213Y063,R00X254Y063,R00X287Y063,R00X079Y064,R00X117Y064,R00X139Y064,R00X097Y065,R00X262Y065,R00X293Y065,R00X300Y065,R00X073Y066,R00X137Y068,R00X243Y068,R00X097Y069,R00X276Y069,R00X185Y070,R00X262Y070,R00X266Y070,R00X276Y071,R00X198Y073,R00X276Y074,R00X195Y075,R00X270Y075,R00X271Y075,R00X131Y076,R00X202Y076,R00X119Y077,R00X121Y078,R00X199Y079,R00X247Y079,R00X208Y080,R00X251Y081,R00X274Y081,R00X127Y083,R00X162Y083,R00X171Y083,R00X219Y083,R00X250Y083,R00X261Y083,R00X161Y084,R00X186Y084,R00X219Y084,R00X220Y084,R00X267Y084,R00X271Y084,R00X231Y085,R00X248Y087,R00X265Y087,R00X204Y088,R00X221Y089,R00X251Y090,R00X264Y090,R00X253Y091,R00X289Y093
1301.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447545.0,0.0,0.0,0.0,0.0,0.0,0.0,558311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716971.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656638.6875,0.0,0.0,0.0,0.0,0.0,0.0,460965.4375,0.0,517556.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288568.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315893.09375,1791156.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420172.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3636807.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676765.5625,315155.625,0.0,486975.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989171.1875,0.0,0.0,0.0,0.0,613150.875,0.0,0.0,1522700.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372023.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301.37,0.0,0.0,563717.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709216.875,0.0,0.0,3301157.25,0.0,0.0,0.0,0.0,0.0,0.0,2989804.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407816.03125,0.0,0.0,0.0,729432.1875,0.0,0.0,0.0,0.0,0.0,595819.25,0.0,0.0,0.0,0.0,790358.3125,0.0,0.0,976572.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410810.53125,0.0,0.0,0.0,0.0,510714.6875,0.0,0.0,716371.3125,0.0,0.0,0.0,734516.4375,0.0,0.0,0.0,469057.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558525.0,0.0,0.0,0.0,0.0,0.0,441400.375,0.0,606735.0625
1301.41,894296.5625,315482.3125,0.0,989581.75,0.0,631649.125,0.0,0.0,2148443.25,1479067.875,0.0,597566.3125,2222361.5,1424735.5,0.0,0.0,0.0,636397.5625,0.0,1031431.625,0.0,611940.375,404855.46875,0.0,0.0,0.0,0.0,776046.875,0.0,0.0,0.0,0.0,0.0,0.0,716108.0625,0.0,4512741.5,0.0,0.0,1157289.5,0.0,3329247.75,0.0,1869481.0,0.0,0.0,1878072.125,1116919.625,1367211.0,0.0,0.0,0.0,2062344.875,0.0,0.0,676961.5,0.0,1909974.5,1303210.75,0.0,0.0,1422816.625,0.0,0.0,874532.0,3948170.5,2008045.875,0.0,1057097.75,1622194.875,1075961.375,543919.1875,1293479.5,1303572.75,1347722.5,1384372.5,2005080.25,492202.78125,252163.65625,0.0,0.0,0.0,3149911.75,0.0,0.0,979720.5,603920.25,910139.1875,0.0,895179.875,0.0,2779742.5,933480.25,2861339.5,0.0
1301.45,0.0,0.0,0.0,1012695.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10060389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371930.15625,0.0,0.0,0.0,0.0,0.0,0.0,737807.6875,0.0,0.0,0.0,1290086.0,0.0,0.0,0.0,0.0,0.0,0.0,1351003.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550400.8125,690568.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603274.1875,0.0
1301.62,808467.875,0.0,622739.9375,2379824.125,668523.0625,1110294.25,0.0,300872.25,2628163.375,697585.25,817283.96875,1565203.625,0.0,466823.375,1852813.0625,1635876.625,0.0,1295380.625,24003618.0,1237656.75,0.0,517678.375,510725.34375,0.0,342206.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400380.71875,587261.125,2139155.75,430198.75,1391910.5,578652.75,674810.1875,1512485.625,496225.59375,0.0,895883.25,2204657.25,852034.4375,0.0,0.0,661055.875,1049254.625,1383389.8125,0.0,0.0,1008897.1875,0.0,892018.9375,759869.75,0.0,0.0,1989469.75,0.0,0.0,1246924.625,608464.9375,463207.71875,598577.0625,0.0,2226640.5,1863685.375,750467.4375,3702636.0625,501378.6875,533170.75,1161570.125,1414054.625,2057952.75,2223690.4375,3435160.0,0.0,0.0,0.0,672810.3125,266918.8125,754837.75,0.0,0.0,1230975.0,2497819.1875,0.0,0.0,1379765.0,599849.6875,520282.75,0.0,1596708.75,1680621.5
1301.77,846153.78125,589547.5625,1398393.46875,1127950.625,547000.8125,1256951.75,0.0,339455.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2758620.5,0.0,672595.4375,0.0,0.0,0.0,890081.09375,776423.6875,582597.75,497493.03125,1298154.0625,0.0,0.0,715731.6875,0.0,0.0,0.0,1179834.625,0.0,0.0,0.0,2277018.5625,946133.0625,462066.53125,0.0,1139910.25,0.0,7819746.875,2020952.125,0.0,0.0,0.0,623833.8125,0.0,5275032.5,1004278.1875,1304405.5,0.0,461475.53125,1273194.625,0.0,1372460.1875,0.0,0.0,1100178.03125,0.0,605956.875,791304.4375,0.0,565488.5,0.0,1119490.28125,0.0,0.0,0.0,249393.765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715724.75,0.0,0.0,0.0,0.0,694369.75
1301.8,0.0,290615.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824620.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704104.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321939.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457599.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788854.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301.87,0.0,0.0,0.0,0.0,0.0,643680.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744163.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520446.5,0.0,570498.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435947.40625
1301.91,364014.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866691.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3525608.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584782.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302.04,0.0,0.0,0.0,0.0,0.0,0.0,2001797.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2567679.75,0.0,0.0,0.0,0.0,0.0,630052.0625,0.0,1739058.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352626.6875,421160.6875,718483.1875,0.0,0.0,0.0,0.0,707679.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720629.5625,0.0,470965.65625,0.0,387483.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386089.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647428.375,0.0,387489.03125,1106276.0,467887.5625,762272.625,0.0,0.0,0.0,485874.53125,0.0,0.0,0.0
1302.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277250.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439576.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162230.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333037.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381793.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803473.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378507.4375,0.0,0.0,0.0,0.0,493428.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365065.125,0.0,0.0,0.0,0.0,0.0,283467.78125,0.0,823769.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641327.9375,0.0,0.0,0.0,0.0,0.0,321267.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481424.90625
1302.29,0.0,0.0,907041.0,0.0,0.0,0.0,0.0,0.0,566704.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425489.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505114.53125,0.0,0.0,0.0,0.0,0.0,727380.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450497.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516032.0625,0.0,0.0,382498.3125,612704.125,0.0,0.0,0.0,0.0,0.0,384078.71875,0.0,466379.6875,0.0,0.0,0.0,0.0,0.0,0.0,419777.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454211.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481355.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368556.875,966404.0,0.0,391606.3125,893855.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680895.125,0.0,564746.0625,0.0,0.0,0.0,0.0,0.0,1641648.125,0.0,0.0,473405.40625,0.0,454035.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608765.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498631.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227865.125,1401577.5625,0.0,0.0,1052578.875,579431.8125,0.0,0.0,0.0,0.0,3608053.0,0.0,0.0,851594.8125,0.0,0.0,0.0,0.0,0.0,571344.5,0.0,0.0,0.0,0.0,0.0,366895.96875,760510.8125,321293.46875,2720251.0,0.0,0.0,0.0,0.0,1543614.5,524522.0,685287.25,0.0,0.0,625769.0625,1506531.4375,748474.8125,361283.5625,0.0,913260.3125,1402173.625,0.0,0.0,608211.5625,0.0,0.0,2055088.375,0.0,0.0,629562.8125,573524.1875,0.0,0.0,2033329.75,621853.875,1835901.9375,1092054.0,730347.625,518944.5625,0.0,0.0,0.0,954117.75,362971.46875,0.0,0.0,0.0,0.0,368103.28125,248007.46875,2971696.125,0.0,0.0,0.0,618206.9375,0.0,0.0,689007.4375,0.0,984582.0,618743.125,784265.0,0.0
1302.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495702.375,0.0,0.0,1122133.5,0.0,782043.25,0.0,0.0,0.0,0.0,13165574.0,0.0,0.0,0.0,351605.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586634.375,0.0,0.0,0.0,0.0,0.0,769518.75,338438.6875,0.0,0.0,0.0,0.0,0.0,819613.375,1478777.875,0.0,0.0,811205.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571548.625,0.0,625608.3125,1329403.0,644378.875,0.0,0.0,0.0,997229.125,1257783.5,1441725.25,0.0,0.0,0.0,0.0,391345.46875,0.0,0.0,0.0,0.0,1027261.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540924.9375
1302.56,516024.1875,390336.71875,0.0,923316.6875,722506.0,0.0,0.0,0.0,757165.6875,0.0,0.0,0.0,0.0,0.0,632434.0625,0.0,0.0,0.0,1194382.0,0.0,0.0,546948.125,0.0,0.0,281479.375,0.0,0.0,532924.75,0.0,0.0,0.0,1070303.875,0.0,0.0,465289.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684057.25,0.0,0.0,0.0,688132.25,0.0,0.0,841432.4375,1268989.9375,0.0,925633.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570826.5625,573837.0625,0.0,0.0,0.0,0.0,1000679.0625,0.0,0.0,456189.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967191.125,0.0,0.0,0.0,928907.8125,371601.125,610268.1875,0.0,841478.6875,0.0
1302.62,441045.625,0.0,610617.9375,974359.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900915.125,867510.9375,0.0,0.0,685016.375,0.0,975807.375,0.0,0.0,385652.96875,0.0,0.0,0.0,0.0,0.0,452734.1875,0.0,426277.03125,0.0,0.0,0.0,491731.625,0.0,0.0,0.0,472298.28125,0.0,0.0,0.0,0.0,965202.0625,0.0,0.0,0.0,724894.75,0.0,352166.78125,0.0,0.0,0.0,0.0,0.0,484447.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879439.25,0.0,1501068.25,0.0,439627.03125,0.0,1356914.5,687848.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593840.9375,0.0,0.0,0.0,0.0,595187.8125
1302.73,0.0,0.0,0.0,0.0,0.0,640576.5625,0.0,0.0,868601.875,0.0,0.0,569676.0625,0.0,510178.21875,0.0,732207.0,0.0,562362.0625,0.0,0.0,336660.0625,0.0,0.0,0.0,0.0,315804.78125,1388111.0,1170472.625,0.0,0.0,515298.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696670.8125,0.0,0.0,447123.4375,490011.1875,1489845.625,0.0,0.0,828668.625,0.0,463331.59375,0.0,1924337.625,873611.5625,1120965.75,796899.875,0.0,0.0,0.0,1906695.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1738824.25,0.0,531118.125,1353144.875,0.0,0.0,832520.75,0.0,0.0,541956.25,0.0,0.0,0.0,0.0,487873.34375,329589.6875,831564.375,535627.75,0.0,739464.8125,1379128.25,0.0,0.0,798894.25,510618.40625,0.0,424181.9375,0.0,0.0
1302.85,877271.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292981.09375,0.0,0.0,807227.0625,0.0,336548.90625,0.0,375641.71875,0.0,417179.3125,0.0,0.0,0.0,0.0,607383.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570121.4375,0.0,0.0,0.0,0.0,0.0,4333277.5,0.0,0.0,0.0,0.0,799544.75,0.0,0.0,0.0,509368.28125,350913.09375,498818.625,0.0,575130.375,0.0,0.0,914322.6875,484417.0625,707662.375,0.0,0.0,655820.75,696490.375,0.0,0.0,0.0,0.0,447403.71875,0.0,567309.125,0.0,0.0,0.0,477221.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618673.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508416.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405806.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494608.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2997353.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586976.625,314661.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326185.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678080.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
