m/z,I,S/N,em,dbe,error,C,H,Class
419.22316,1572055,7.5,419.2227831,12,0.000376942,27,31,O4
433.23866,2115684,10.7,433.2384331,12,0.000226877,28,33,O4
447.25402,2245297,11.1,447.2540832,12,6.32E-05,29,35,O4
475.28542,1610837,7.1,475.2853833,12,3.67E-05,31,39,O4
503.31682,3253874,16,503.3166834,12,0.000136555,33,43,O4
517.33213,7667424,39.8,517.3323335,12,0.000203509,34,45,O4
531.34812,4619649,22,531.3479836,12,0.000136427,35,47,O4
545.36361,4961236,22.1,545.3636336,12,2.36E-05,36,49,O4
559.37874,5753822,24.2,559.3792837,12,0.000543702,37,51,O4
573.39473,5271578,22,573.3949338,12,0.000203767,38,53,O4
587.41047,5212421,20.2,587.4105838,12,0.000113831,39,55,O4
615.44177,7498456,30.9,615.441884,12,0.00011396,41,59,O4
629.4577,8599513,35.7,629.457534,12,0.000165976,42,61,O4
643.47272,9605422,41.3,643.4731841,12,0.000464089,43,63,O4
657.48877,9523673,40.9,657.4888342,12,6.42E-05,44,65,O4
671.50444,8800481,37.1,671.5044842,12,4.42E-05,45,67,O4
685.51976,8893785,37.5,685.5201343,12,0.000374282,46,69,O4
699.53571,8078146,33.2,699.5357843,12,7.43E-05,47,71,O4
713.55225,8271695,34,713.5514344,12,0.000815589,48,73,O4
727.56714,7116851,28.9,727.5670845,12,5.55E-05,49,75,O4
741.58344,9059493,37.3,741.5827345,12,0.000705461,50,77,O4
755.59921,7583576,31.7,755.5983846,12,0.000825396,51,79,O4
417.20724,1906239,9.5,417.207133,13,0.000107006,27,29,O4
431.22287,2137321,10.8,431.2227831,13,8.69E-05,28,31,O4
473.26966,1818725,8.3,473.2697333,13,7.33E-05,31,37,O4
501.30098,2640929,12.6,501.3010334,13,5.34E-05,33,41,O4
529.33195,3365663,15.5,529.3323335,13,0.000383509,35,45,O4
543.34804,3025794,12.8,543.3479836,13,5.64E-05,36,47,O4
557.36333,4793231,19.8,557.3636336,13,0.000303638,37,49,O4
571.37942,4536252,18.7,571.3792837,13,0.000136298,38,51,O4
585.39447,3345286,12.4,585.3949338,13,0.000463767,39,53,O4
599.41004,5242989,20.6,599.4105838,13,0.000543831,40,55,O4
613.42643,5002216,19.5,613.4262339,13,0.000196105,41,57,O4
627.44179,7466185,30.8,627.441884,13,9.40E-05,42,59,O4
641.45729,6745121,28.4,641.457534,13,0.000244024,43,61,O4
655.47288,6974196,29.5,655.4731841,13,0.000304089,44,63,O4
669.48874,8088136,34,669.4888342,13,9.42E-05,45,65,O4
683.50435,6256423,25.8,683.5044842,13,0.000134217,46,67,O4
697.52022,6973796,28.4,697.5201343,13,8.57E-05,47,69,O4
711.53647,6574506,26.6,711.5357843,13,0.000685654,48,71,O4
725.55222,5782701,23.1,725.5514344,13,0.000785589,49,73,O4
739.56767,6041381,24.2,739.5670845,13,0.000585525,50,75,O4
401.17612,2211933,11.7,401.1758329,14,0.000287135,26,25,O4
415.19149,1837217,9.1,415.1914829,14,7.07E-06,27,27,O4
429.20726,1619308,7.7,429.207133,14,0.000127006,28,29,O4
499.28541,2242773,10.4,499.2853833,14,2.67E-05,33,39,O4
513.30076,1847835,8,513.3010334,14,0.00027338,34,41,O4
527.31671,4227772,20,527.3166834,14,2.66E-05,35,43,O4
541.33223,2463022,10,541.3323335,14,0.000103509,36,45,O4
555.34797,4726081,21,555.3479836,14,1.36E-05,37,47,O4
569.36367,3041890,11.9,569.3636336,14,3.64E-05,38,49,O4
583.37924,6117390,24,583.3792837,14,4.37E-05,39,51,O4
597.39451,3280323,12.2,597.3949338,14,0.000423767,40,53,O4
625.4258,5388731,21.7,625.4262339,14,0.000433895,42,57,O4
639.44268,4535570,18.5,639.441884,14,0.00079604,43,59,O4
653.45739,6433800,27,653.457534,14,0.000144024,44,61,O4
667.47333,6785954,28.2,667.4731841,14,0.000145911,45,63,O4
681.4887,5553383,22.7,681.4888342,14,0.000134153,46,65,O4
695.50471,5505915,22,695.5044842,14,0.000225783,47,67,O4
709.52028,4633086,18.2,709.5201343,14,0.000145718,48,69,O4
723.53621,4267812,16.6,723.5357843,14,0.000425654,49,71,O4
737.55212,4094373,15.8,737.5514344,14,0.000685589,50,73,O4
751.56807,4859957,19.6,751.5670845,14,0.000985525,51,75,O4
497.27024,1939085,8.7,497.2697333,15,0.000506749,33,37,O4
525.30127,2335575,10.1,525.3010334,15,0.00023662,35,41,O4
553.33241,6716660,30.6,553.3323335,15,7.65E-05,37,45,O4
567.34787,2653962,10.2,567.3479836,15,0.000113573,38,47,O4
581.36274,1950106,6.5,581.3636336,15,0.000893638,39,49,O4
595.37926,2237218,7.8,595.3792837,15,2.37E-05,40,51,O4
609.39478,2355743,8.3,609.3949338,15,0.000153767,41,53,O4
623.41032,3834544,14.9,623.4105838,15,0.000263831,42,55,O4
637.42681,3183616,12.4,637.4262339,15,0.000576105,43,57,O4
651.44142,3096595,12,651.441884,15,0.00046396,44,59,O4
665.45729,3952879,15.6,665.457534,15,0.000244024,45,61,O4
679.47314,3927704,15.5,679.4731841,15,4.41E-05,46,63,O4
693.4884,4339079,16.9,693.4888342,15,0.000434153,47,65,O4
707.50358,3339338,12.6,707.5044842,15,0.000904217,48,67,O4
721.51958,4243864,16.5,721.5201343,15,0.000554282,49,69,O4
735.53557,2908454,10.7,735.5357843,15,0.000214346,50,71,O4
593.36389,1919881,6.4,593.3636336,16,0.000256362,40,49,O4
607.38022,2361673,8.3,607.3792837,16,0.000936298,41,51,O4
621.39476,2682282,9.9,621.3949338,16,0.000173767,42,53,O4
635.41083,2840813,10.6,635.4105838,16,0.000246169,43,55,O4
663.44224,3260465,12.6,663.441884,16,0.00035604,45,59,O4
677.45711,2744633,10.3,677.457534,16,0.000424024,46,61,O4
691.47338,2960008,11,691.4731841,16,0.000195911,47,63,O4
705.48923,2808464,10.3,705.4888342,16,0.000395847,48,65,O4
719.50507,2560008,9.2,719.5044842,16,0.000585783,49,67,O4
605.36351,1866364,6.2,605.3636336,17,0.000123638,41,49,O4
633.39441,1905242,6.5,633.3949338,17,0.000523767,43,53,O4
675.44237,2105035,7.4,675.441884,17,0.00048604,46,59,O4
729.48981,1993636,6.7,729.4888342,18,0.000975847,50,65,O4
302.23379,1805896,11.2,302.2336821,1,0.000107906,16,32,O4N1
244.15591,9451144,74.2,244.1554318,2,0.000478228,12,22,O4N1
328.24942,5060862,34.6,328.2493322,2,8.78E-05,18,34,O4N1
566.51456,3628051,14.6,566.5153833,2,0.000823254,35,68,O4N1
326.23372,5673306,39.1,326.2336821,3,3.79E-05,18,32,O4N1
340.2494,1616678,9.1,340.2493322,3,6.78E-05,19,34,O4N1
368.28102,1732067,9.3,368.2806323,3,0.000387713,21,38,O4N1
396.31218,1853591,9.5,396.3119324,3,0.000247584,23,42,O4N1
410.32761,2452630,13.1,410.3275825,3,2.75E-05,24,44,O4N1
424.34312,2065480,10.4,424.3432325,3,0.000112545,25,46,O4N1
438.3588,2285089,11.5,438.3588826,3,8.26E-05,26,48,O4N1
494.42146,2098781,9.8,494.4214829,3,2.29E-05,30,56,O4N1
606.54641,2154783,7.4,606.5466834,3,0.000273382,38,72,O4N1
394.29642,1562758,7.7,394.2962824,4,0.000137648,23,40,O4N1
408.31195,2380506,12.6,408.3119324,4,1.76E-05,24,42,O4N1
422.32757,2611263,13.9,422.3275825,4,1.25E-05,25,44,O4N1
436.34307,1904553,9.3,436.3432325,4,0.000162545,26,46,O4N1
450.35854,1572233,7.2,450.3588826,4,0.000342609,27,48,O4N1
464.37446,1894997,8.9,464.3745327,4,7.27E-05,28,50,O4N1
478.39026,1804644,8.2,478.3901827,4,7.73E-05,29,52,O4N1
492.40579,2187299,10.3,492.4058328,4,4.28E-05,30,54,O4N1
506.42153,2487818,11.7,506.4214829,4,4.71E-05,31,56,O4N1
520.43698,1865871,8.1,520.4371329,4,0.000152932,32,58,O4N1
534.45299,1756969,7.1,534.452783,4,0.000207004,33,60,O4N1
548.46893,1736292,6.5,548.4684331,4,0.00049694,34,62,O4N1
562.484,2903406,11.3,562.4840831,4,8.31E-05,35,64,O4N1
576.50027,1944518,6.5,576.4997332,4,0.000536811,36,66,O4N1
590.51527,1839337,6.1,590.5153833,4,0.000113254,37,68,O4N1
632.56202,2886805,10.8,632.5623334,4,0.000313447,40,74,O4N1
674.60996,1920198,6.6,674.6092836,4,0.00067636,43,80,O4N1
744.68807,2168569,7.7,744.687534,4,0.000536038,48,90,O4N1
406.29621,1703955,8.4,406.2962824,5,7.24E-05,24,40,O4N1
420.31183,1784497,8.8,420.3119324,5,0.000102416,25,42,O4N1
448.34316,1986179,9.6,448.3432325,5,7.25E-05,27,46,O4N1
462.35896,1605021,7.2,462.3588826,5,7.74E-05,28,48,O4N1
476.37458,1990501,9.3,476.3745327,5,4.73E-05,29,50,O4N1
504.40552,1625523,7,504.4058328,5,0.000312803,31,54,O4N1
518.42153,1819179,7.9,518.4214829,5,4.71E-05,32,56,O4N1
532.43761,1939914,8.1,532.4371329,5,0.000477068,33,58,O4N1
546.45308,2189588,8.7,546.452783,5,0.000297004,34,60,O4N1
560.46837,1884701,6.7,560.4684331,5,6.31E-05,35,62,O4N1
574.48362,2070370,7.6,574.4840831,5,0.000463125,36,64,O4N1
588.50003,2377313,8.3,588.4997332,5,0.000296811,37,66,O4N1
602.51503,2055831,7,602.5153833,5,0.000353254,38,68,O4N1
616.53089,2111601,7.4,616.5310333,5,0.000143318,39,70,O4N1
644.56265,2726611,10.4,644.5623334,5,0.000316553,41,74,O4N1
658.57753,1958630,6.9,658.5779835,5,0.000453511,42,76,O4N1
770.70393,2274749,8.1,770.703184,5,0.000745974,50,92,O4N1
418.29644,1659933,8,418.2962824,6,0.000157648,25,40,O4N1
432.31175,1667509,8,432.3119324,6,0.000182416,26,42,O4N1
460.34295,1566191,7,460.3432325,6,0.000282545,28,46,O4N1
474.35874,1719152,7.8,474.3588826,6,0.000142609,29,48,O4N1
502.38997,2153825,9.9,502.3901827,6,0.000212738,31,52,O4N1
516.40568,2003655,8.9,516.4058328,6,0.000152803,32,54,O4N1
530.4215,1605225,6.4,530.4214829,6,1.71E-05,33,56,O4N1
544.43696,1792451,6.8,544.4371329,6,0.000172932,34,58,O4N1
558.45228,2183886,8.1,558.452783,6,0.000502996,35,60,O4N1
600.49936,2861536,10.5,600.4997332,6,0.000373189,38,66,O4N1
614.51519,2567037,9.2,614.5153833,6,0.000193254,39,68,O4N1
628.53083,3427953,13.2,628.5310333,6,0.000203318,40,70,O4N1
642.54659,2297287,8.5,642.5466834,6,9.34E-05,41,72,O4N1
656.56191,2688646,10.2,656.5623334,6,0.000423447,42,74,O4N1
670.57736,3071921,11.7,670.5779835,6,0.000623511,43,76,O4N1
684.59312,1971288,6.8,684.5936336,6,0.000513576,44,78,O4N1
698.60971,2657896,9.6,698.6092836,6,0.00042636,45,80,O4N1
712.62571,2670222,9.7,712.6249337,6,0.000776296,46,82,O4N1
726.64132,2439552,8.7,726.6405838,6,0.000736231,47,84,O4N1
388.24935,1659150,8.4,388.2493322,7,1.78E-05,23,34,O4N1
402.26526,1763172,8.9,402.2649822,7,0.000277777,24,36,O4N1
430.2962,1745978,8.4,430.2962824,7,8.24E-05,26,40,O4N1
444.31194,1657729,7.8,444.3119324,7,7.58E-06,27,42,O4N1
458.32776,1901897,9,458.3275825,7,0.000177519,28,44,O4N1
472.34298,1585285,7,472.3432325,7,0.000252545,29,46,O4N1
486.35854,1747610,7.8,486.3588826,7,0.000342609,30,48,O4N1
500.37471,2024722,9.2,500.3745327,7,0.000177326,31,50,O4N1
514.38989,2020452,9,514.3901827,7,0.000292738,32,52,O4N1
528.40602,3190278,14.6,528.4058328,7,0.000187197,33,54,O4N1
542.42138,2932848,12.3,542.4214829,7,0.000102867,34,56,O4N1
556.43724,2810496,11.7,556.4371329,7,0.000107069,35,58,O4N1
570.45236,3177639,12.5,570.452783,7,0.000422996,36,60,O4N1
584.46813,2503267,8.8,584.4684331,7,0.00030306,37,62,O4N1
598.48354,2835762,10.3,598.4840831,7,0.000543125,38,64,O4N1
612.49913,3355024,12.5,612.4997332,7,0.000603189,39,66,O4N1
626.51513,2982241,11.2,626.5153833,7,0.000253254,40,68,O4N1
640.53114,3893945,15.6,640.5310333,7,0.000106682,41,70,O4N1
654.54635,3381661,13.3,654.5466834,7,0.000333382,42,72,O4N1
668.56248,2545426,9.4,668.5623334,7,0.000146553,43,74,O4N1
682.57819,2913056,11,682.5779835,7,0.000206489,44,76,O4N1
710.60927,2490597,8.9,710.6092836,7,1.36E-05,46,80,O4N1
724.62543,3048953,11.3,724.6249337,7,0.000496296,47,82,O4N1
752.65658,2704396,10,752.6562338,7,0.000346167,49,86,O4N1
302.13989,1567929,9.4,302.1397817,8,0.000108292,17,20,O4N1
316.15555,1719812,10.4,316.1554318,8,0.000118228,18,22,O4N1
330.17116,1945760,11.7,330.1710818,8,7.82E-05,19,24,O4N1
358.20257,1633527,8.8,358.202382,8,0.000188035,21,28,O4N1
414.26494,1837791,9.1,414.2649822,8,4.22E-05,25,36,O4N1
428.28064,1738940,8.4,428.2806323,8,7.71E-06,26,38,O4N1
442.29635,1851140,8.9,442.2962824,8,6.76E-05,27,40,O4N1
456.31152,2683819,13.5,456.3119324,8,0.000412416,28,42,O4N1
470.32706,2309283,11.1,470.3275825,8,0.000522481,29,44,O4N1
484.34296,1979770,9.1,484.3432325,8,0.000272545,30,46,O4N1
498.35872,2852040,13.8,498.3588826,8,0.000162609,31,48,O4N1
512.37473,2997507,14.3,512.3745327,8,0.000197326,32,50,O4N1
526.38989,3191202,14.6,526.3901827,8,0.000292738,33,52,O4N1
540.40597,2943004,12.4,540.4058328,8,0.000137197,34,54,O4N1
554.42113,3343410,14.3,554.4214829,8,0.000352867,35,56,O4N1
568.43704,3377742,13.4,568.4371329,8,9.29E-05,36,58,O4N1
582.45296,3203821,11.8,582.452783,8,0.000177004,37,60,O4N1
596.46762,3351181,12.5,596.4684331,8,0.00081306,38,62,O4N1
610.48438,3005612,11.1,610.4840831,8,0.000296875,39,64,O4N1
624.49942,4434005,17.6,624.4997332,8,0.000313189,40,66,O4N1
638.5154,3517865,13.9,638.5153833,8,1.67E-05,41,68,O4N1
652.53108,4437165,18.1,652.5310333,8,4.67E-05,42,70,O4N1
666.54639,3334757,12.9,666.5466834,8,0.000293382,43,72,O4N1
680.56185,3970009,15.7,680.5623334,8,0.000483447,44,74,O4N1
694.57843,3893911,15,694.5779835,8,0.000446489,45,76,O4N1
708.59451,3697463,14.1,708.5936336,8,0.000876424,46,78,O4N1
722.60974,2772335,10.1,722.6092836,8,0.00045636,47,80,O4N1
750.64133,3637118,14.2,750.6405838,8,0.000746231,49,84,O4N1
314.13982,1540272,9,314.1397817,9,3.83E-05,18,20,O4N1
398.23383,2082691,10.9,398.2336821,9,0.000147906,24,32,O4N1
412.24947,1692213,8.3,412.2493322,9,0.000137841,25,34,O4N1
468.31178,1966797,9.2,468.3119324,9,0.000152416,29,42,O4N1
482.32719,2010978,9.3,482.3275825,9,0.000392481,30,44,O4N1
496.34324,2116739,9.7,496.3432325,9,7.45E-06,31,46,O4N1
510.35878,2815140,13.3,510.3588826,9,0.00010261,32,48,O4N1
524.37449,2489917,10.9,524.3745327,9,4.27E-05,33,50,O4N1
538.39034,2949060,13.3,538.3901827,9,0.000157262,34,52,O4N1
552.40586,3430885,14.7,552.4058328,9,2.72E-05,35,54,O4N1
580.4373,2770300,10,580.4371329,9,0.000167068,37,58,O4N1
594.45286,2399472,8.5,594.452783,9,7.70E-05,38,60,O4N1
608.46832,4639952,18,608.4684331,9,0.00011306,39,62,O4N1
622.48402,4446028,17.6,622.4840831,9,6.31E-05,40,64,O4N1
650.51511,3638710,14.5,650.5153833,9,0.000273254,42,68,O4N1
664.531,3652013,14.3,664.5310333,9,3.33E-05,43,70,O4N1
678.54673,4234115,16.9,678.5466834,9,4.66E-05,44,72,O4N1
692.56252,3377309,12.8,692.5623334,9,0.000186553,45,74,O4N1
706.57828,3560320,13.6,706.5779835,9,0.000296489,46,76,O4N1
720.59449,3274977,12.3,720.5936336,9,0.000856424,47,78,O4N1
734.61025,3082102,11.4,734.6092836,9,0.00096636,48,80,O4N1
748.62579,2922995,11,748.6249337,9,0.000856296,49,82,O4N1
326.13983,1545798,8.9,326.1397817,10,4.83E-05,19,20,O4N1
396.21807,12364671,75.6,396.218032,10,3.80E-05,24,30,O4N1
466.29572,1762049,8.1,466.2962824,10,0.000562352,29,40,O4N1
494.32763,2733635,13.3,494.3275825,10,4.75E-05,31,44,O4N1
508.34319,2970696,14.4,508.3432325,10,4.25E-05,32,46,O4N1
522.35897,2754776,13,522.3588826,10,8.74E-05,33,48,O4N1
536.37435,2546026,11.2,536.3745327,10,0.000182674,34,50,O4N1
550.38994,2983831,12.5,550.3901827,10,0.000242738,35,52,O4N1
564.40549,3495332,14,564.4058328,10,0.000342803,36,54,O4N1
578.42106,2777104,10,578.4214829,10,0.000422867,37,56,O4N1
592.43714,2882906,10.4,592.4371329,10,7.07E-06,38,58,O4N1
606.45345,3579902,13.5,606.452783,10,0.000667004,39,60,O4N1
620.46822,3959879,15.5,620.4684331,10,0.00021306,40,62,O4N1
634.48342,5264259,21.2,634.4840831,10,0.000663125,41,64,O4N1
648.4997,4651192,19,648.4997332,10,3.32E-05,42,66,O4N1
662.51552,5468394,22.4,662.5153833,10,0.000136746,43,68,O4N1
690.54687,3876505,14.9,690.5466834,10,0.000186618,45,72,O4N1
704.56242,3434178,13,704.5623334,10,8.66E-05,46,74,O4N1
718.57817,3476815,13.2,718.5779835,10,0.000186489,47,76,O4N1
774.64098,2849581,10.7,774.6405838,10,0.000396231,51,84,O4N1
478.29572,1663307,7.4,478.2962824,11,0.000562352,30,40,O4N1
492.31289,4381193,22.6,492.3119324,11,0.000957584,31,42,O4N1
506.3273,2759662,13.3,506.3275825,11,0.000282481,32,44,O4N1
520.34298,2493555,11.6,520.3432325,11,0.000252545,33,46,O4N1
534.35875,2850573,12.8,534.3588826,11,0.00013261,34,48,O4N1
548.37451,3771208,16.4,548.3745327,11,2.27E-05,35,50,O4N1
562.39004,3247442,12.9,562.3901827,11,0.000142738,36,52,O4N1
576.40572,2780329,10,576.4058328,11,0.000112803,37,54,O4N1
590.42166,3134155,11.5,590.4214829,11,0.000177133,38,56,O4N1
604.43675,4416310,17.1,604.4371329,11,0.000382932,39,58,O4N1
618.45237,4225863,16.7,618.452783,11,0.000412996,40,60,O4N1
632.46814,5384304,21.7,632.4684331,11,0.00029306,41,62,O4N1
646.48404,5000630,20.6,646.4840831,11,4.31E-05,42,64,O4N1
660.49948,5766684,24,660.4997332,11,0.000253189,43,66,O4N1
674.51559,4752552,19.2,674.5153833,11,0.000206746,44,68,O4N1
688.53159,4715656,18.6,688.5310333,11,0.000556682,45,70,O4N1
702.54689,4289531,16.7,702.5466834,11,0.000206618,46,72,O4N1
716.56268,4011704,15.5,716.5623334,11,0.000346553,47,74,O4N1
744.5946,4048615,15.6,744.5936336,11,0.000966424,49,78,O4N1
518.32737,2411022,11.1,518.3275825,12,0.000212481,33,44,O4N1
532.34338,2420654,10.6,532.3432325,12,0.000147455,34,46,O4N1
546.35884,2664952,11,546.3588826,12,4.26E-05,35,48,O4N1
560.37426,4325634,17.7,560.3745327,12,0.000272674,36,50,O4N1
574.38967,3916614,15.9,574.3901827,12,0.000512738,37,52,O4N1
588.40552,4255299,16.2,588.4058328,12,0.000312803,38,54,O4N1
616.43712,4207181,16.6,616.4371329,12,1.29E-05,40,58,O4N1
630.45275,5724510,23.2,630.452783,12,3.30E-05,41,60,O4N1
644.46807,6124206,25.7,644.4684331,12,0.00036306,42,62,O4N1
658.48435,4689220,19.2,658.4840831,12,0.000266875,43,64,O4N1
672.4993,6690340,27.8,672.4997332,12,0.000433189,44,66,O4N1
686.51533,6120042,25.2,686.5153833,12,5.33E-05,45,68,O4N1
700.5311,6253611,25.2,700.5310333,12,6.67E-05,46,70,O4N1
728.56327,6753011,27.3,728.5623334,12,0.000936553,48,74,O4N1
530.32751,2111308,9,530.3275825,13,7.25E-05,34,44,O4N1
544.3431,2792615,11.6,544.3432325,13,0.000132545,35,46,O4N1
558.35886,2825907,11,558.3588826,13,2.26E-05,36,48,O4N1
572.37492,2656487,10.2,572.3745327,13,0.000387326,37,50,O4N1
586.3903,3398081,12.6,586.3901827,13,0.000117262,38,52,O4N1
614.42102,3944538,15,614.4214829,13,0.000462867,40,56,O4N1
628.43688,4803148,19.2,628.4371329,13,0.000252932,41,58,O4N1
642.45263,4161955,16.8,642.452783,13,0.000152996,42,60,O4N1
656.46811,5270627,21.8,656.4684331,13,0.00032306,43,62,O4N1
670.48408,5061522,20.5,670.4840831,13,3.12E-06,44,64,O4N1
684.5,5590590,22.9,684.4997332,13,0.000266811,45,66,O4N1
698.51616,4275794,16.7,698.5153833,13,0.000776746,46,68,O4N1
712.53103,5030778,19.9,712.5310333,13,3.32E-06,47,70,O4N1
740.56329,4947939,19.5,740.5623334,13,0.000956553,49,74,O4N1
754.57871,4248715,16.9,754.5779835,13,0.000726489,50,76,O4N1
500.28041,1680374,7.3,500.2806323,14,0.000222288,32,38,O4N1
556.34289,2586724,10.6,556.3432325,14,0.000342545,36,46,O4N1
570.35864,2592395,9.9,570.3588826,14,0.000242609,37,48,O4N1
584.37458,2517318,8.9,584.3745327,14,4.73E-05,38,50,O4N1
598.3895,4305683,16.6,598.3901827,14,0.000682738,39,52,O4N1
612.40567,4052590,15.5,612.4058328,14,0.000162803,40,54,O4N1
626.42145,4462141,17.7,626.4214829,14,3.29E-05,41,56,O4N1
640.43665,4646549,19,640.4371329,14,0.000482932,42,58,O4N1
654.45285,4948346,20.3,654.452783,14,6.70E-05,43,60,O4N1
668.46839,4507378,18.1,668.4684331,14,4.31E-05,44,62,O4N1
682.48407,4635141,18.6,682.4840831,14,1.31E-05,45,64,O4N1
696.50044,4725358,18.6,696.4997332,14,0.000706811,46,66,O4N1
710.51616,4002514,15.5,710.5153833,14,0.000776746,47,68,O4N1
724.53181,4823015,19,724.5310333,14,0.000776682,48,70,O4N1
738.5476,4645475,18.2,738.5466834,14,0.000916618,49,72,O4N1
752.56322,4820218,19.5,752.5623334,14,0.000886553,50,74,O4N1
512.28051,1664999,7,512.2806323,15,0.000122288,33,38,O4N1
568.34272,2236466,8.3,568.3432325,15,0.000512545,37,46,O4N1
596.37375,3468398,13,596.3745327,15,0.000782674,39,50,O4N1
610.39021,3636618,13.7,610.3901827,15,2.73E-05,40,52,O4N1
624.40564,4224561,16.6,624.4058328,15,0.000192803,41,54,O4N1
638.42149,4238724,17.2,638.4214829,15,7.13E-06,42,56,O4N1
652.43658,3299977,12.9,652.4371329,15,0.000552932,43,58,O4N1
666.45236,4047941,16.1,666.452783,15,0.000422996,44,60,O4N1
680.46822,4383677,17.5,680.4684331,15,0.00021306,45,62,O4N1
694.48432,3484031,13.2,694.4840831,15,0.000236875,46,64,O4N1
708.49961,3680802,14.1,708.4997332,15,0.000123189,47,66,O4N1
722.5147,3443292,13,722.5153833,15,0.000683254,48,68,O4N1
736.53169,4692195,18.4,736.5310333,15,0.000656682,49,70,O4N1
764.56332,4474512,17.9,764.5623334,15,0.000986553,51,74,O4N1
510.26427,12855943,68.1,510.2649822,16,0.000712223,33,36,O4N1
608.37521,2013871,6.8,608.3745327,16,0.000677326,40,50,O4N1
622.38986,3528488,13.6,622.3901827,16,0.000322738,41,52,O4N1
636.40507,4295282,16.9,636.4058328,16,0.000762803,42,54,O4N1
664.43657,5890957,24.2,664.4371329,16,0.000562931,44,58,O4N1
678.4521,5255526,21.4,678.452783,16,0.000682996,45,60,O4N1
706.4846,3606892,13.8,706.4840831,16,0.000516875,47,64,O4N1
720.50016,2910414,10.7,720.4997332,16,0.000426811,48,66,O4N1
762.54748,3533032,13.7,762.5466834,16,0.000796618,51,72,O4N1
620.3742,2122531,7.5,620.3745327,17,0.000332674,41,50,O4N1
662.42186,2109641,7.5,662.4214829,17,0.000377133,44,56,O4N1
690.45309,2499200,9,690.452783,17,0.000307004,46,60,O4N1
704.46864,3194797,12,704.4684331,17,0.00020694,47,62,O4N1
732.50048,2168100,7.5,732.4997332,17,0.000746811,49,66,O4N1
746.51598,3069017,11.7,746.5153833,17,0.000596746,50,68,O4N1
774.54657,2467223,9,774.5466834,17,0.000113382,52,72,O4N1
618.35849,2057763,7.2,618.3588826,18,0.00039261,41,48,O4N1
632.37491,2059852,7.2,632.3745327,18,0.000377326,42,50,O4N1
646.38996,2010513,7.2,646.3901827,18,0.000222738,43,52,O4N1
674.4212,2311818,8.4,674.4214829,18,0.000282867,45,56,O4N1
688.43718,1817198,6,688.4371329,18,4.71E-05,46,58,O4N1
702.4526,2396901,8.5,702.452783,18,0.000182996,47,60,O4N1
730.48349,2579555,9.3,730.4840831,18,0.000593125,49,64,O4N1
658.38961,2072866,7.4,658.3901827,19,0.000572738,44,52,O4N1
751.71177,2673233,9.9,751.7126265,10,0.00085651,55,91,
765.72789,2553735,9.4,765.7282766,10,0.000386574,56,93,
301.19566,1530150,9.1,301.1961744,11,0.000514385,23,25,
749.69599,4022981,15.9,749.6969764,11,0.000986446,55,89,
763.71195,4117980,16.3,763.7126265,11,0.00067651,56,91,
777.72754,1812720,6.2,777.7282766,11,0.000736574,57,93,
791.74301,2798433,10.6,791.7439266,11,0.000916639,58,95,
747.68157,2298172,8.2,747.6813264,12,0.000243619,55,87,
775.71262,2178592,7.7,775.7126265,12,6.51E-06,57,91,
789.72828,1807705,6.1,789.7282766,12,3.43E-06,58,93,
325.19656,2824840,18.2,325.1961744,13,0.000385615,25,25,
353.22796,22235704,151,353.2274745,13,0.000485486,27,29,
367.2437,1884583,10.3,367.2431246,13,0.000575422,28,31,
395.27493,3626633,20.6,395.2744247,13,0.000505293,30,35,
731.6492,2536769,9.1,731.6500263,13,0.000826253,54,83,
773.69773,2624088,9.7,773.6969764,13,0.000753554,57,89,
323.18088,1905276,11.5,323.1805243,14,0.000355679,25,23,
351.21214,33396718,228,351.2118244,14,0.000315551,27,27,
379.24367,2329302,12.9,379.2431246,14,0.000545422,29,31,
407.2749,2225905,11.7,407.2744247,14,0.000475293,31,35,
743.64978,3137073,11.7,743.6500263,14,0.000246253,55,83,
349.19664,10900910,72.9,349.1961744,15,0.000465615,27,25,
347.18097,4254070,27.5,347.1805243,16,0.000445679,27,23,
331.14962,3400571,22.1,331.1492242,17,0.000395808,26,19,
681.53986,2024693,7.1,681.5404758,17,0.000615802,51,69,
