,L0_330_O,L0_330_H,L0_354_O,L0_354_H,L0_378_O,L0_378_H,L0_402_O,L0_402_H,L0_426_O,L0_426_H,L0_450_O,L0_450_H,L2_330_O,L2_330_H,L2_354_O,L2_354_H,L2_378_O,L2_378_H,L2_402_O,L2_402_H,L2_426_O,L2_426_H,L2_450_O,L2_450_H,L5_330_O,L5_330_H,L5_354_O,L5_354_H,L5_378_O,L5_378_H,L5_402_O,L5_402_H,L5_426_O,L5_426_H,L5_450_O,L5_450_H,L8_330_O,L8_330_H,L8_354_O,L8_354_H,L8_378_O,L8_378_H,L8_402_O,L8_402_H,L8_426_O,L8_426_H,L8_450_O,L8_450_H
4216,,,,,,,0.07142857142857142,1.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4220,,,,,,,,,,,,,,,,,,,0.07142857142857142,0.9285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4232,,,,,0.05405405405405406,1.6756756756756757,0.07407407407407407,1.6296296296296295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06060606060606061,1.2121212121212122,,,,,,
4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.2972972972972974,,,,,,,,,,
4240,,,,,,,,,,,,,,,,,,,0.07407407407407407,1.4074074074074074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4242,,,,,,,,,,,,,,,,,0.05714285714285714,1.4285714285714286,,,,,,,,,,,,,,,,,,,,,,,0.0625,1.625,,,,,,
4243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.6666666666666667,,,,,,,,,,
4244,,,,,,,,,,,,,,,,,,,,,0.0625,1.9375,,,,,,,,,,,,,,,,,,,,,,,,,,
4245,,,,,,,,,,,,,,,,,,,0.07692307692307693,1.9230769230769231,,,,,,,,,,,,,,,,,,,0.14285714285714285,1.0,,,,,,,0.06451612903225806,0.8387096774193549
4247,,,,,,,,,,,,,,,,,0.058823529411764705,1.8235294117647058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4252,,,,,,,,,,,,,,,0.13333333333333333,1.0666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,1.2666666666666666
4254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15384615384615385,2.0,,,,,,,,
4262,,,,,,,,,,,,,,,0.14285714285714285,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4268,0.15384615384615385,1.5384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4272,,,,,0.05405405405405406,1.7297297297297298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06060606060606061,1.2727272727272727,,,,,,
4275,,,,,,,,,,,,,,,,,0.05714285714285714,1.4857142857142858,,,0.0625,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.3513513513513513,,,,,,,,,,
4280,,,,,,,,,,,,,,,,,0.058823529411764705,1.8823529411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06451612903225806,0.9032258064516129
4286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,1.6875,,,,,,
4287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.7222222222222223,,,,,,,,,,
4289,,,,,,,,,,,,,,,,,,,0.07142857142857142,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4293,,,,,,,0.07142857142857142,1.2142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4304,,,,,,,0.07407407407407407,1.7037037037037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4307,,,,,,,,,,,,,,,,,0.05714285714285714,1.542857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4308,,,,,,,,,,,,,,,,,,,0.07407407407407407,1.4814814814814814,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4311,,,,,,,,,,,,,,,,,0.058823529411764705,1.9411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4313,,,,,,,,,,,,,,,,,,,0.07692307692307693,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4315,,,,,0.05405405405405406,1.7837837837837838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.4054054054054055,,,,,,,,,,
4317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06060606060606061,1.3333333333333333,,,,,,
4323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,1.75,,,,,,
4324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.7777777777777777,,,,,,,,,0.06451612903225806,0.967741935483871
4339,,,,,,,,,,,,,,,,,0.05714285714285714,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4342,,,,,,,,,,,,,,,,,0.058823529411764705,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.4594594594594594,,,,,,,,,,
4354,,,,,0.05405405405405406,1.837837837837838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.8333333333333333,,,,,,,,,,
4361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06451612903225806,1.032258064516129
4363,,,,,,,,,,,,,,,0.13333333333333333,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4367,,,,,,,,,,,,,,,,,,,0.07142857142857142,1.0714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06896551724137931,1.9310344827586208
4370,,,,,,,,,,,,,,,,,0.05555555555555555,1.2777777777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4371,,,,,,,0.07142857142857142,1.2857142857142858,,,,,,,,,,,,,0.05714285714285714,0.9714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,
4384,,,,,,,,,,,,,,,,,,,0.07407407407407407,1.5555555555555556,,,,,,,,,,,,,,,,,0.05405405405405406,1.5135135135135136,,,,,,,,,,
4385,,,,,,,0.07407407407407407,1.7777777777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.8888888888888888,,,,,,,,,,
4392,,,,,0.05405405405405406,1.8918918918918919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,1.1428571428571428,,,,,,,,
4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06060606060606061,1.4545454545454546,,,,,,
4398,,,,,,,,,,,,,,,,,,,,,0.05714285714285714,1.0285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,
4402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06896551724137931,2.0
4403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,1.875,,,,,,
4407,,,,,,,,,,,,,,,,,0.05555555555555555,1.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,1.2105263157894737,,,,,,,,,,
4413,,,,,,,,,,,,,,,,,0.05714285714285714,1.7142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.5675675675675675,,,,,,,,,,
4423,0.15384615384615385,1.6923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.9444444444444444,,,,,,,,,,
4432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06451612903225806,1.1612903225806452
4435,,,,,0.05405405405405406,1.945945945945946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06060606060606061,1.5151515151515151,,,,,,
4437,,,,,,,,,,,,,,,,,0.05555555555555555,1.3888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,1.9375,,,,,,
4445,,,,,,,,,,,,,,,,,0.05714285714285714,1.7714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4449,,,,,,,0.07142857142857142,1.3571428571428572,,,,,,,,,,,0.07142857142857142,1.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4459,,,,,,,0.07407407407407407,1.8518518518518519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.6216216216216217,,,,,,,,,,
4464,,,,,,,,,,,,,,,,,,,0.07407407407407407,1.6296296296296295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,2.0,,,,,,,,,,
4466,,,,,,,,,,,,,,,0.13333333333333333,1.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4469,,,,,,,,,,,,,,,,,0.05555555555555555,1.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06451612903225806,1.2258064516129032
4473,,,,,,,,,,,,,,,,,0.05714285714285714,1.8285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4474,,,,,0.05263157894736842,1.631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06060606060606061,1.5757575757575757,,,,,,
4478,,,,,0.05405405405405406,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,2.0,,,,,,
4490,,,,,,,,,,,,,,,,,,,,,0.06060606060606061,2.0,,,,,,,,,,,,,,,0.05263157894736842,1.3157894736842106,,,,,,,,,,
4501,,,,,,,,,,,,,,,,,0.05555555555555555,1.5,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.6756756756756757,,,,,,,,,,
4506,,,,,,,,,,,,,,,,,0.05714285714285714,1.8857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,0.875
4507,,,,,,,,,,,,,,,,,,,0.06896551724137931,0.7586206896551724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058823529411764705,1.2352941176470589,,,,,,
4509,,,,,,,0.06896551724137931,0.9655172413793104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,1.2857142857142858,,,,,,,,
4523,,,,,0.05263157894736842,1.6842105263157894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4524,,,,,,,0.07142857142857142,1.4285714285714286,,,,,,,,,,,0.07142857142857142,1.2142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525,,,,,,,,,,,,,,,,,0.05405405405405406,1.1891891891891893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4531,,,,,,,0.07407407407407407,1.9259259259259258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4533,,,,,,,,,,,,,,,,,0.05555555555555555,1.5555555555555556,0.07407407407407407,1.7037037037037037,,,,,,,,,,,,,,,,,0.05263157894736842,1.368421052631579,,,,,,,,,,
4537,,,,,,,,,,,,,,,,,0.05714285714285714,1.9428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,0.9375
4543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.7297297297297298,,,,,,,,,,
4546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058823529411764705,1.2941176470588236,,,,,,
4552,0.15384615384615385,1.8461538461538463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06060606060606061,1.696969696969697,,,,,,
4559,,,,,,,,,,,,,,,,,0.05405405405405406,1.2432432432432432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4561,,,,,,,,,,,,,,,0.13333333333333333,1.4666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4563,,,,,0.05263157894736842,1.736842105263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4566,,,,,,,,,,,,,,,,,0.05555555555555555,1.6111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,1.0
4569,,,,,,,,,,,,,,,,,0.05714285714285714,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4571,,,,,,,,,,,,,,,,,,,0.06896551724137931,0.8275862068965517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,1.4210526315789473,,,,,,,,,,
4584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.7837837837837838,,,,,,,,,,
4585,,,,,,,0.06896551724137931,1.0344827586206897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4588,,,,,,,,,,,,,,,,,,,0.07142857142857142,1.2857142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06060606060606061,1.7575757575757576,,,,,,
4598,,,,,,,,,,,,,,,,,0.05405405405405406,1.2972972972972974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,1.9333333333333333
4601,,,,,,,,,,,,,,,,,,,0.07407407407407407,1.7777777777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4603,,,,,,,0.07142857142857142,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4607,,,,,0.05263157894736842,1.7894736842105263,,,,,,,,,,,0.05555555555555555,1.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4608,,,,,,,0.07407407407407407,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,1.4736842105263157,,,,,,,,,,
4617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.837837837837838,,,,,,,,,,
4633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,2.0
4641,,,,,,,,,,,,,,,,,0.05405405405405406,1.3513513513513513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4645,,,,,0.05263157894736842,1.8421052631578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4646,,,,,,,,,,,,,,,,,,,0.06896551724137931,0.896551724137931,,,,,,,,,,,,,,,,,0.05263157894736842,1.5263157894736843,,,,,,,,,,
4647,,,,,,,,,,,,,,,,,0.05555555555555555,1.7222222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,1.4285714285714286,,,,,,,,
4652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.8918918918918919,,,,,,,,,,
4660,,,,,,,,,,,,,,,,,,,0.07142857142857142,1.3571428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4662,,,,,,,,,,,,,,,0.125,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4664,,,,,,,0.06896551724137931,1.103448275862069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667,,,,,,,,,,,,,,,,,,,0.07407407407407407,1.8518518518518519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058823529411764705,1.4705882352941178,,,,,,
4670,,,,,,,,,,,,,,,0.13333333333333333,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.2307692307692308,,,,,,,,,,
4673,,,,,,,,,,,,,,,,,0.05405405405405406,1.4054054054054055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06060606060606061,1.878787878787879,,,,,,
4679,,,,,,,0.07142857142857142,1.5714285714285714,,,,,,,,,0.05555555555555555,1.7777777777777777,,,,,,,,,,,,,,,,,,,0.05263157894736842,1.5789473684210527,,,,,,,,,,
4683,,,,,0.05263157894736842,1.894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.945945945945946,,,,,,,,,,
4688,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,0.15384615384615385,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06451612903225806,1.6774193548387097
4704,,,,,,,,,,,,,,,,,0.05405405405405406,1.4594594594594594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.2820512820512822,,,,,,,,,,
4707,,,,,,,,,,,,,,,,,,,,,0.058823529411764705,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4709,,,,,,,,,,,,,,,,,0.05555555555555555,1.8333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711,,,,,,,,,,,,,,,,,,,0.06896551724137931,0.9655172413793104,,,,,,,,,,,,,,,,,,,,,0.058823529411764705,1.5294117647058822,,,,,,
4714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,1.631578947368421,,,,,,,,,,
4716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06060606060606061,1.9393939393939394,,,,,,
4718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,2.0,,,,,,,,,,
4722,,,,,0.05128205128205128,1.5897435897435896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4725,,,,,0.05263157894736842,1.9473684210526316,,,,,,,,,,,,,0.07142857142857142,1.4285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4731,,,,,,,,,,,,,,,,,,,0.07407407407407407,1.9259259259259258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4732,,,,,,,0.06896551724137931,1.1724137931034482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4740,,,,,,,,,,,,,,,,,0.05405405405405406,1.5135135135135136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.3333333333333333,,,,,,,,,,
4746,,,,,,,0.07142857142857142,1.6428571428571428,,,,,,,,,0.05555555555555555,1.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,1.6842105263157894,,,,,,,,,,
4754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06060606060606061,2.0,,,,,0.06060606060606061,0.9696969696969697
4759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,1.375
4764,,,,,0.05128205128205128,1.641025641025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4768,,,,,0.05263157894736842,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4772,,,,,,,,,,,,,,,,,0.05405405405405406,1.5675675675675675,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,1.5714285714285714,,,,,,,,
4773,,,,,,,,,,,,,,,0.125,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4777,,,,,,,,,,,,,,,,,0.05555555555555555,1.9444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4782,,,,,,,,,,,,,,,,,,,0.06896551724137931,1.0344827586206897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4784,,,,,,,,,,,,,,,0.13333333333333333,1.7333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05714285714285714,1.2571428571428571,,,,,,
4787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.3846153846153846,,,,,,,,,,
4796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,1.736842105263158,,,,,,,,,,
4797,,,,,,,,,,,,,,,,,,,0.07142857142857142,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4802,,,,,,,,,,,,,,,,,,,0.07407407407407407,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4807,,,,,,,0.06896551724137931,1.2413793103448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4809,,,,,0.05128205128205128,1.6923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4813,,,,,,,,,,,,,,,,,0.05555555555555555,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4821,,,,,,,0.07142857142857142,1.7142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.435897435897436,,,,,,,,,,
4831,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,
4839,,,,,,,,,,,,,,,,,0.05263157894736842,1.3157894736842106,,,,,,,,,,,,,,,,,,,0.05263157894736842,1.7894736842105263,,,,,,,,,,
4841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058823529411764705,1.7058823529411764,,,,,,
4847,,,,,0.05128205128205128,1.7435897435897436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06060606060606061,1.1515151515151516
4849,,,,,,,,,,,,,,,,,0.05405405405405406,1.6756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4851,,,,,,,,,,,,,,,,,,,0.06896551724137931,1.103448275862069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06451612903225806,2.0
4864,,,,,,,,,,,,,,,,,,,0.07142857142857142,1.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.4871794871794872,,,,,,,,,,
4871,,,,,,,0.06666666666666667,0.8666666666666667,,,,,,,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,1.8421052631578947,,,,,,,,,,
4878,,,,,,,,,,,,,,,0.13333333333333333,1.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06060606060606061,1.2121212121212122
4880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05714285714285714,1.3714285714285714,,,,,,
4881,,,,,,,,,,,,,,,,,0.05263157894736842,1.368421052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058823529411764705,1.7647058823529411,,,,,,
4888,,,,,,,,,,,,,,,,,0.05405405405405406,1.7297297297297298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4890,,,,,0.05128205128205128,1.794871794871795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4899,,,,,,,0.07142857142857142,1.7857142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.5384615384615385,0.13333333333333333,0.8,,,,,,,,
4905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,1.894736842105263,,,,,,,,,,
4913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,1.7142857142857142,,,,,,,,
4915,,,,,,,,,,,,,,,,,,,0.06896551724137931,1.1724137931034482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4918,,,,,,,,,,,,,,,,,0.05263157894736842,1.4210526315789473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4919,,,,,,,,,,,,,,,,,,,,,0.05714285714285714,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4924,,,,,,,,,,,,,,,,,0.05405405405405406,1.7837837837837838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4928,,,,,,,,,,,,,,,,,,,0.07142857142857142,1.6428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
